region_bld,urt,clim,year,value
C-EEU-LVA,rur,Zone_6A Cold Humid,2020,0.614252431
C-EEU-LVA,rur,Zone_6A Cold Humid,2025,0.566731295
C-EEU-LVA,rur,Zone_6A Cold Humid,2030,0.522890296
C-EEU-LVA,rur,Zone_6A Cold Humid,2035,0.482448664
C-EEU-LVA,rur,Zone_6A Cold Humid,2040,0.44572573
C-EEU-LVA,rur,Zone_6A Cold Humid,2045,0.411733009
C-EEU-LVA,rur,Zone_6A Cold Humid,2050,0.379973124
C-EEU-LVA,rur,Zone_6A Cold Humid,2055,0.350308355
C-EEU-LVA,rur,Zone_6A Cold Humid,2060,0.322690871
C-EEU-LVA,rur,Zone_6A Cold Humid,2065,0.296533105
C-EEU-LVA,rur,Zone_6A Cold Humid,2070,0.271926025
C-EEU-LVA,rur,Zone_6A Cold Humid,2075,0.248929631
C-EEU-LVA,rur,Zone_6A Cold Humid,2080,0.227666387
C-EEU-LVA,rur,Zone_6A Cold Humid,2085,0.208298883
C-EEU-LVA,rur,Zone_6A Cold Humid,2090,0.190887368
C-EEU-LVA,rur,Zone_6A Cold Humid,2095,0.175254602
C-EEU-LVA,rur,Zone_6A Cold Humid,2100,0.161014305
C-EEU-LVA,urb,Zone_6A Cold Humid,2015,1.516621119
C-EEU-LVA,urb,Zone_6A Cold Humid,2020,1.509530672
C-EEU-LVA,urb,Zone_6A Cold Humid,2025,1.50424241
C-EEU-LVA,urb,Zone_6A Cold Humid,2030,1.49702583
C-EEU-LVA,urb,Zone_6A Cold Humid,2035,1.488020689
C-EEU-LVA,urb,Zone_6A Cold Humid,2040,1.479290475
C-EEU-LVA,urb,Zone_6A Cold Humid,2045,1.468739489
C-EEU-LVA,urb,Zone_6A Cold Humid,2050,1.455346384
C-EEU-LVA,urb,Zone_6A Cold Humid,2055,1.439176402
C-EEU-LVA,urb,Zone_6A Cold Humid,2060,1.420657382
C-EEU-LVA,urb,Zone_6A Cold Humid,2065,1.39774018
C-EEU-LVA,urb,Zone_6A Cold Humid,2070,1.371157517
C-EEU-LVA,urb,Zone_6A Cold Humid,2075,1.341681375
C-EEU-LVA,urb,Zone_6A Cold Humid,2080,1.310629669
C-EEU-LVA,urb,Zone_6A Cold Humid,2085,1.279871909
C-EEU-LVA,urb,Zone_6A Cold Humid,2090,1.251015258
C-EEU-LVA,urb,Zone_6A Cold Humid,2095,1.22428998
C-EEU-LVA,urb,Zone_6A Cold Humid,2100,1.198250746
C-EEU-POL,rur,Zone_5A Cool Humid,2015,13.89987241
C-EEU-POL,rur,Zone_5A Cool Humid,2020,12.92223461
C-EEU-POL,rur,Zone_5A Cool Humid,2025,11.98995773
C-EEU-POL,rur,Zone_5A Cool Humid,2030,11.08791865
C-EEU-POL,rur,Zone_5A Cool Humid,2035,10.21576172
C-EEU-POL,rur,Zone_5A Cool Humid,2040,9.40469856
C-EEU-POL,rur,Zone_5A Cool Humid,2045,8.672070171
C-EEU-POL,rur,Zone_5A Cool Humid,2050,8.014805693
C-EEU-POL,rur,Zone_5A Cool Humid,2055,7.415533778
C-EEU-POL,rur,Zone_5A Cool Humid,2060,6.85755992
C-EEU-POL,rur,Zone_5A Cool Humid,2065,6.326642274
C-EEU-POL,rur,Zone_5A Cool Humid,2070,5.823094573
C-EEU-POL,rur,Zone_5A Cool Humid,2075,5.356118461
C-EEU-POL,rur,Zone_5A Cool Humid,2080,4.934320964
C-EEU-POL,rur,Zone_5A Cool Humid,2085,4.559947299
C-EEU-POL,rur,Zone_5A Cool Humid,2090,4.229367145
C-EEU-POL,rur,Zone_5A Cool Humid,2095,3.936028879
C-EEU-POL,rur,Zone_5A Cool Humid,2100,3.671969779
C-EEU-POL,urb,Zone_5A Cool Humid,2015,24.49492906
C-EEU-POL,urb,Zone_5A Cool Humid,2020,25.48729744
C-EEU-POL,urb,Zone_5A Cool Humid,2025,26.26870282
C-EEU-POL,urb,Zone_5A Cool Humid,2030,26.80077522
C-EEU-POL,urb,Zone_5A Cool Humid,2035,27.07574794
C-EEU-POL,urb,Zone_5A Cool Humid,2040,27.18101991
C-EEU-POL,urb,Zone_5A Cool Humid,2045,27.19486469
C-EEU-POL,urb,Zone_5A Cool Humid,2050,27.14807842
C-EEU-POL,urb,Zone_5A Cool Humid,2055,27.02041705
C-EEU-POL,urb,Zone_5A Cool Humid,2060,26.77972474
C-EEU-POL,urb,Zone_5A Cool Humid,2065,26.38901997
C-EEU-POL,urb,Zone_5A Cool Humid,2070,25.86253088
C-EEU-POL,urb,Zone_5A Cool Humid,2075,25.25813063
C-EEU-POL,urb,Zone_5A Cool Humid,2080,24.64220275
C-EEU-POL,urb,Zone_5A Cool Humid,2085,24.05858593
C-EEU-POL,urb,Zone_5A Cool Humid,2090,23.52237707
C-EEU-POL,urb,Zone_5A Cool Humid,2095,23.02868491
C-EEU-POL,urb,Zone_5A Cool Humid,2100,22.55741529
C-EEU-ROU,rur,Zone_4A Mixed Humid,2015,2.894360237638769
C-EEU-ROU,rur,Zone_4A Mixed Humid,2020,2.6491766516804995
C-EEU-ROU,rur,Zone_4A Mixed Humid,2025,2.43450777469408
C-EEU-ROU,rur,Zone_4A Mixed Humid,2030,2.246382937057062
C-EEU-ROU,rur,Zone_4A Mixed Humid,2035,2.079789618862723
C-EEU-ROU,rur,Zone_4A Mixed Humid,2040,1.929973632268025
C-EEU-ROU,rur,Zone_4A Mixed Humid,2045,1.7928677964137112
C-EEU-ROU,rur,Zone_4A Mixed Humid,2050,1.665297355482402
C-EEU-ROU,rur,Zone_4A Mixed Humid,2055,1.5454146303779712
C-EEU-ROU,rur,Zone_4A Mixed Humid,2060,1.4321857666098468
C-EEU-ROU,rur,Zone_4A Mixed Humid,2065,1.3256430002103652
C-EEU-ROU,rur,Zone_4A Mixed Humid,2070,1.2271002447006254
C-EEU-ROU,rur,Zone_4A Mixed Humid,2075,1.1379024952541725
C-EEU-ROU,rur,Zone_4A Mixed Humid,2080,1.0588161022123073
C-EEU-ROU,rur,Zone_4A Mixed Humid,2085,0.9897653394368104
C-EEU-ROU,rur,Zone_4A Mixed Humid,2090,0.9301016878528624
C-EEU-ROU,rur,Zone_4A Mixed Humid,2095,0.8780678122422392
C-EEU-ROU,rur,Zone_4A Mixed Humid,2100,0.8316628206204433
C-EEU-ROU,rur,Zone_5A Cool Humid,2015,4.119988438524821
C-EEU-ROU,rur,Zone_5A Cool Humid,2020,3.77098090092535
C-EEU-ROU,rur,Zone_5A Cool Humid,2025,3.4654096455598884
C-EEU-ROU,rur,Zone_5A Cool Humid,2030,3.1976226071723715
C-EEU-ROU,rur,Zone_5A Cool Humid,2035,2.9604846946310843
C-EEU-ROU,rur,Zone_5A Cool Humid,2040,2.7472285405941244
C-EEU-ROU,rur,Zone_5A Cool Humid,2045,2.5520647005066577
C-EEU-ROU,rur,Zone_5A Cool Humid,2050,2.3704740557418287
C-EEU-ROU,rur,Zone_5A Cool Humid,2055,2.1998265202394607
C-EEU-ROU,rur,Zone_5A Cool Humid,2060,2.0386504497678217
C-EEU-ROU,rur,Zone_5A Cool Humid,2065,1.8869917308336452
C-EEU-ROU,rur,Zone_5A Cool Humid,2070,1.7467206587946933
C-EEU-ROU,rur,Zone_5A Cool Humid,2075,1.6197517723088761
C-EEU-ROU,rur,Zone_5A Cool Humid,2080,1.5071759357768857
C-EEU-ROU,rur,Zone_5A Cool Humid,2085,1.4088853565301043
C-EEU-ROU,rur,Zone_5A Cool Humid,2090,1.323956897546514
C-EEU-ROU,rur,Zone_5A Cool Humid,2095,1.2498890731134717
C-EEU-ROU,rur,Zone_5A Cool Humid,2100,1.1838337056836
C-EEU-ROU,rur,Zone_6A Cold Humid,2015,1.307332698836411
C-EEU-ROU,rur,Zone_6A Cold Humid,2020,1.1965874933941512
C-EEU-ROU,rur,Zone_6A Cold Humid,2025,1.0996252567460318
C-EEU-ROU,rur,Zone_6A Cold Humid,2030,1.0146525057705675
C-EEU-ROU,rur,Zone_6A Cold Humid,2035,0.9394051715061933
C-EEU-ROU,rur,Zone_6A Cold Humid,2040,0.8717358691378506
C-EEU-ROU,rur,Zone_6A Cold Humid,2045,0.8098075230796318
C-EEU-ROU,rur,Zone_6A Cold Humid,2050,0.7521861507757693
C-EEU-ROU,rur,Zone_6A Cold Humid,2055,0.6980371873825681
C-EEU-ROU,rur,Zone_6A Cold Humid,2060,0.6468936586223318
C-EEU-ROU,rur,Zone_6A Cold Humid,2065,0.5987701249559896
C-EEU-ROU,rur,Zone_6A Cold Humid,2070,0.5542600585046819
C-EEU-ROU,rur,Zone_6A Cold Humid,2075,0.5139709704369515
C-EEU-ROU,rur,Zone_6A Cold Humid,2080,0.47824900801080694
