region_bld,clim,urt,mat,year,value
R32NAF,Zone_3B Warm Dry,rur,sub,2100,0
R32NAF,Zone_3B Warm Dry,urb,perm,2015,0.293345738
R32NAF,Zone_3B Warm Dry,urb,perm,2020,0.243930305
R32NAF,Zone_3B Warm Dry,urb,perm,2025,0.231021081
R32NAF,Zone_3B Warm Dry,urb,perm,2030,0.242590323
R32NAF,Zone_3B Warm Dry,urb,perm,2035,0.274282876
R32NAF,Zone_3B Warm Dry,urb,perm,2040,0.321875482
R32NAF,Zone_3B Warm Dry,urb,perm,2045,0.38122092
R32NAF,Zone_3B Warm Dry,urb,perm,2050,0.448436441
R32NAF,Zone_3B Warm Dry,urb,perm,2055,0.519685168
R32NAF,Zone_3B Warm Dry,urb,perm,2060,0.591634195
R32NAF,Zone_3B Warm Dry,urb,perm,2065,0.663989565
R32NAF,Zone_3B Warm Dry,urb,perm,2070,0.733549386
R32NAF,Zone_3B Warm Dry,urb,perm,2075,0.799215688
R32NAF,Zone_3B Warm Dry,urb,perm,2080,0.861134454
R32NAF,Zone_3B Warm Dry,urb,perm,2085,0.901733167
R32NAF,Zone_3B Warm Dry,urb,perm,2090,0.933778154
R32NAF,Zone_3B Warm Dry,urb,perm,2095,0.96526084
R32NAF,Zone_3B Warm Dry,urb,perm,2100,0.995719311
R32NAF,Zone_3B Warm Dry,urb,sub,2015,0.706654262
R32NAF,Zone_3B Warm Dry,urb,sub,2020,0.756069695
R32NAF,Zone_3B Warm Dry,urb,sub,2025,0.768978919
R32NAF,Zone_3B Warm Dry,urb,sub,2030,0.757409677
R32NAF,Zone_3B Warm Dry,urb,sub,2035,0.725717124
R32NAF,Zone_3B Warm Dry,urb,sub,2040,0.678124518
R32NAF,Zone_3B Warm Dry,urb,sub,2045,0.61877908
R32NAF,Zone_3B Warm Dry,urb,sub,2050,0.551563559
R32NAF,Zone_3B Warm Dry,urb,sub,2055,0.480314832
R32NAF,Zone_3B Warm Dry,urb,sub,2060,0.408365805
R32NAF,Zone_3B Warm Dry,urb,sub,2065,0.336010435
R32NAF,Zone_3B Warm Dry,urb,sub,2070,0.266450614
R32NAF,Zone_3B Warm Dry,urb,sub,2075,0.200784312
R32NAF,Zone_3B Warm Dry,urb,sub,2080,0.138865546
R32NAF,Zone_3B Warm Dry,urb,sub,2085,0.098266833
R32NAF,Zone_3B Warm Dry,urb,sub,2090,0.066221846
R32NAF,Zone_3B Warm Dry,urb,sub,2095,0.03473916
R32NAF,Zone_3B Warm Dry,urb,sub,2100,0.004280689
R32NAF,Zone_3B Warm Dry,urb,perm,2015,0.992098947
R32NAF,Zone_3B Warm Dry,urb,perm,2020,1
R32NAF,Zone_3B Warm Dry,urb,perm,2025,1
R32NAF,Zone_3B Warm Dry,urb,perm,2030,1
R32NAF,Zone_3B Warm Dry,urb,perm,2035,1
R32NAF,Zone_3B Warm Dry,urb,perm,2040,1
R32NAF,Zone_3B Warm Dry,urb,perm,2045,1
R32NAF,Zone_3B Warm Dry,urb,perm,2050,1
R32NAF,Zone_3B Warm Dry,urb,perm,2055,1
R32NAF,Zone_3B Warm Dry,urb,perm,2060,1
R32NAF,Zone_3B Warm Dry,urb,perm,2065,1
R32NAF,Zone_3B Warm Dry,urb,perm,2070,1
R32NAF,Zone_3B Warm Dry,urb,perm,2075,1
R32NAF,Zone_3B Warm Dry,urb,perm,2080,1
R32NAF,Zone_3B Warm Dry,urb,perm,2085,1
R32NAF,Zone_3B Warm Dry,urb,perm,2090,1
R32NAF,Zone_3B Warm Dry,urb,perm,2095,1
R32NAF,Zone_3B Warm Dry,urb,perm,2100,1
R32NAF,Zone_3B Warm Dry,urb,sub,2015,0.007901053
R32NAF,Zone_3B Warm Dry,urb,sub,2020,0
R32NAF,Zone_3B Warm Dry,urb,sub,2025,0
R32NAF,Zone_3B Warm Dry,urb,sub,2030,0
R32NAF,Zone_3B Warm Dry,urb,sub,2035,0
R32NAF,Zone_3B Warm Dry,urb,sub,2040,0
R32NAF,Zone_3B Warm Dry,urb,sub,2045,0
R32NAF,Zone_3B Warm Dry,urb,sub,2050,0
R32NAF,Zone_3B Warm Dry,urb,sub,2055,0
R32NAF,Zone_3B Warm Dry,urb,sub,2060,0
R32NAF,Zone_3B Warm Dry,urb,sub,2065,0
R32NAF,Zone_3B Warm Dry,urb,sub,2070,0
R32NAF,Zone_3B Warm Dry,urb,sub,2075,0
R32NAF,Zone_3B Warm Dry,urb,sub,2080,0
R32NAF,Zone_3B Warm Dry,urb,sub,2085,0
R32NAF,Zone_3B Warm Dry,urb,sub,2090,0
R32NAF,Zone_3B Warm Dry,urb,sub,2095,0
R32NAF,Zone_3B Warm Dry,urb,sub,2100,0
R32NAF,Zone_3B Warm Dry,urb,perm,2015,1
R32NAF,Zone_3B Warm Dry,urb,sub,2015,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2015,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2020,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2025,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2030,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2035,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2040,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2045,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2050,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2055,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2060,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2065,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2070,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2075,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2080,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2085,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2090,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2095,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,perm,2100,1
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2015,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2020,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2025,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2030,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2035,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2040,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2045,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2050,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2055,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2060,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2065,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2070,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2075,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2080,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2085,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2090,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2095,0
R32OAS-CPA,Zone_0A Extremely hot Humid,rur,sub,2100,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2015,0.145817292
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2020,0.093081438
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2025,0.071240177
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2030,0.075393319
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2035,0.100598347
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2040,0.141866922
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2045,0.21127205
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2050,0.292445548
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2055,0.374575144
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2060,0.453580446
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2065,0.532761964
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2070,0.608720798
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2075,0.680189945
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2080,0.748029596
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2085,0.812927279
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2090,0.875802575
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2095,0.936536551
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2100,0.994683007
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2015,0.854182708
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2020,0.906918562
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2025,0.928759823
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2030,0.924606681
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2035,0.899401653
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2040,0.858133078
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2045,0.78872795
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2050,0.707554452
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2055,0.625424856
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2060,0.546419554
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2065,0.467238036
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2070,0.391279202
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2075,0.319810055
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2080,0.251970404
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2085,0.187072721
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2090,0.124197425
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2095,0.063463449
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2100,0.005316993
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2015,0.864492891
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2020,0.89353355
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2025,0.920638642
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2030,0.946172609
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2035,0.970565071
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2040,0.994111573
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2045,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2050,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2055,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2060,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2065,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2070,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2075,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2080,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2085,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2090,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2095,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2100,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2015,0.135507109
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2020,0.10646645
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2025,0.079361358
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2030,0.053827391
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2035,0.029434929
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2040,0.005888427
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2045,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2050,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2055,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2060,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2065,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2070,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2075,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2080,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2085,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2090,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2095,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2100,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2015,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2020,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2025,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2030,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2035,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,perm,2040,1
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2015,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2020,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2025,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2030,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2035,0
R32OAS-CPA,Zone_0A Extremely hot Humid,urb,sub,2040,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2015,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2020,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2025,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2030,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2035,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2040,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2045,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2050,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2055,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2060,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2065,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2070,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2075,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2080,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2085,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2090,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2095,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,perm,2100,1
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2015,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2020,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2025,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2030,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2035,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2040,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2045,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2050,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2055,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2060,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2065,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2070,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2075,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2080,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2085,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2090,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2095,0
R32OAS-CPA,Zone_1A Very hot Humid,rur,sub,2100,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2015,0.169589217
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2020,0.104890882
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2025,0.079424143
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2030,0.085695209
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2035,0.119239029
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2040,0.173552142
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2045,0.242643728
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2050,0.320532056
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2055,0.40074688
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2060,0.477738878
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2065,0.554816115
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2070,0.628445457
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2075,0.697317016
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2080,0.762243051
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2085,0.823888606
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2090,0.883042359
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2095,0.939850634
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2100,0.993976703
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2015,0.830410783
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2020,0.895109118
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2025,0.920575857
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2030,0.914304791
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2035,0.880760971
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2040,0.826447858
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2045,0.757356272
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2050,0.679467944
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2055,0.59925312
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2060,0.522261122
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2065,0.445183885
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2070,0.371554543
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2075,0.302682984
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2080,0.237756949
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2085,0.176111394
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2090,0.116957641
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2095,0.060149366
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2100,0.006023297
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2015,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2020,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2025,0.999497965
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2030,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2035,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2040,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2045,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2050,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2055,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2060,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2065,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2070,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2075,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2080,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2085,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2090,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2095,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2100,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2015,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2020,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2025,5.02E-04
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2030,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2035,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2040,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2045,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2050,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2055,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2060,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2065,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2070,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2075,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2080,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2085,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2090,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2095,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2100,0
R32OAS-CPA,Zone_1A Very hot Humid,urb,perm,2025,1
R32OAS-CPA,Zone_1A Very hot Humid,urb,sub,2025,0
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2015,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2020,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2025,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2030,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2035,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2040,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2045,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2050,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2055,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2060,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2065,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2070,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2075,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2080,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2085,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2090,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2095,1
R32OAS-CPA,Zone_2A Hot Humid,rur,perm,2100,1
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2015,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2020,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2025,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2030,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2035,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2040,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2045,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2050,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2055,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2060,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2065,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2070,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2075,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2080,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2085,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2090,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2095,0
R32OAS-CPA,Zone_2A Hot Humid,rur,sub,2100,0
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2015,0.159339517
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2020,0.095870738
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2025,0.071800573
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2030,0.078585548
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2035,0.112839284
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2040,0.167708758
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2045,0.237213
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2050,0.315385296
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2055,0.395803162
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2060,0.472942229
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2065,0.550055302
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2070,0.624058087
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2075,0.693626821
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2080,0.759297223
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2085,0.821636655
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2090,0.881435482
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2095,0.938955477
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2100,0.993964527
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2015,0.840660483
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2020,0.904129262
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2025,0.928199427
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2030,0.921414452
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2035,0.887160716
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2040,0.832291242
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2045,0.762787
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2050,0.684614704
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2055,0.604196838
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2060,0.527057771
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2065,0.449944698
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2070,0.375941913
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2075,0.306373179
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2080,0.240702777
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2085,0.178363345
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2090,0.118564518
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2095,0.061044523
R32OAS-CPA,Zone_2A Hot Humid,urb,sub,2100,0.006035473
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2015,1
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2020,1
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2025,0.999144802
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2030,1
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2035,1
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2040,1
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2045,1
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2050,1
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2055,1
R32OAS-CPA,Zone_2A Hot Humid,urb,perm,2060,1
