region_bld,clim,urt,mat,year,arch,value
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2025,mfh,0.331
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2025,sfh,0.669
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2030,mfh,0.341
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2030,sfh,0.659
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2035,mfh,0.35100000000000003
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2035,sfh,0.649
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2040,mfh,0.361
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2040,sfh,0.639
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2045,mfh,0.371
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2045,sfh,0.629
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2050,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2050,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2055,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2055,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2060,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2060,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2065,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2065,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2070,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2070,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2075,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2075,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2080,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2080,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2085,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2085,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2090,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2090,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2095,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2095,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2100,mfh,0.381
C-EEU-HRV,Zone_4A Mixed Humid,rur,perm,2100,sfh,0.619
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2015,mfh,0.667
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2015,sfh,0.333
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2020,mfh,0.667
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2020,sfh,0.333
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2025,mfh,0.667
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2025,sfh,0.333
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2030,mfh,0.677
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2030,sfh,0.323
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2035,mfh,0.687
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2035,sfh,0.313
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2040,mfh,0.6970000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2040,sfh,0.303
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2045,mfh,0.7070000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2045,sfh,0.293
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2050,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2050,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2055,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2055,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2060,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2060,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2065,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2065,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2070,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2070,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2075,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2075,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2080,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2080,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2085,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2085,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2090,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2090,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2095,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2095,sfh,0.283
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2100,mfh,0.7170000000000001
C-EEU-HRV,Zone_4A Mixed Humid,urb,perm,2100,sfh,0.283
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2015,mfh,0.608
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2015,sfh,0.392
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2020,mfh,0.608
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2020,sfh,0.392
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2025,mfh,0.608
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2025,sfh,0.392
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2030,mfh,0.618
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2030,sfh,0.382
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2035,mfh,0.628
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2035,sfh,0.372
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2040,mfh,0.638
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2040,sfh,0.362
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2045,mfh,0.648
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2045,sfh,0.352
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2050,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2050,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2055,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2055,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2060,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2060,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2065,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2065,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2070,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2070,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2075,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2075,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2080,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2080,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2085,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2085,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2090,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2090,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2095,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2095,sfh,0.34199999999999997
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2100,mfh,0.658
C-EEU-HRV,Zone_4C Mixed Marine,rur,perm,2100,sfh,0.34199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2015,mfh,0.412
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2015,sfh,0.588
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2020,mfh,0.412
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2020,sfh,0.588
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2025,mfh,0.412
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2025,sfh,0.588
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2030,mfh,0.422
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2030,sfh,0.578
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2035,mfh,0.432
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2035,sfh,0.568
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2040,mfh,0.44199999999999995
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2040,sfh,0.558
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2045,mfh,0.45199999999999996
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2045,sfh,0.548
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2050,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2050,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2055,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2055,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2060,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2060,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2065,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2065,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2070,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2070,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2075,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2075,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2080,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2080,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2085,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2085,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2090,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2090,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2095,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2095,sfh,0.538
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2100,mfh,0.46199999999999997
C-EEU-HRV,Zone_5A Cool Humid,rur,perm,2100,sfh,0.538
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2015,mfh,0.274
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2015,sfh,0.726
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2020,mfh,0.274
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2020,sfh,0.726
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2025,mfh,0.274
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2025,sfh,0.726
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2030,mfh,0.28400000000000003
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2030,sfh,0.716
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2035,mfh,0.29400000000000004
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2035,sfh,0.706
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2040,mfh,0.30400000000000005
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2040,sfh,0.696
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2045,mfh,0.31400000000000006
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2045,sfh,0.6859999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2050,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2050,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2055,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2055,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2060,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2060,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2065,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2065,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2070,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2070,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2075,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2075,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2080,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2080,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2085,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2085,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2090,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2090,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2095,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2095,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2100,mfh,0.324
C-EEU-HUN,Zone_4A Mixed Humid,rur,perm,2100,sfh,0.6759999999999999
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2015,mfh,0.447
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2015,sfh,0.553
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2020,mfh,0.447
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2020,sfh,0.553
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2025,mfh,0.447
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2025,sfh,0.553
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2030,mfh,0.457
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2030,sfh,0.543
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2035,mfh,0.467
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2035,sfh,0.533
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2040,mfh,0.477
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2040,sfh,0.5230000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2045,mfh,0.487
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2045,sfh,0.5130000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2050,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2050,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2055,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2055,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2060,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2060,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2065,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2065,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2070,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2070,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2075,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2075,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2080,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2080,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2085,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2085,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2090,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2090,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2095,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2095,sfh,0.5030000000000001
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2100,mfh,0.497
C-EEU-HUN,Zone_4A Mixed Humid,urb,perm,2100,sfh,0.5030000000000001
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2015,mfh,0.22
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2015,sfh,0.78
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2020,mfh,0.22
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2020,sfh,0.78
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2025,mfh,0.22
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2025,sfh,0.78
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2030,mfh,0.23
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2030,sfh,0.77
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2035,mfh,0.24
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2035,sfh,0.76
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2040,mfh,0.25
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2040,sfh,0.75
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2045,mfh,0.26
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2045,sfh,0.74
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2050,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2050,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2055,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2055,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2060,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2060,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2065,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2065,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2070,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2070,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2075,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2075,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2080,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2080,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2085,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2085,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2090,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2090,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2095,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2095,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2100,mfh,0.27
C-EEU-HUN,Zone_5A Cool Humid,rur,perm,2100,sfh,0.73
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2015,mfh,0.368
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2015,sfh,0.632
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2020,mfh,0.368
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2020,sfh,0.632
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2025,mfh,0.368
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2025,sfh,0.632
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2030,mfh,0.378
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2030,sfh,0.622
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2035,mfh,0.388
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2035,sfh,0.612
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2040,mfh,0.398
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2040,sfh,0.602
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2045,mfh,0.40800000000000003
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2045,sfh,0.592
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2050,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2050,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2055,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2055,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2060,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2060,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2065,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2065,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2070,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2070,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2075,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2075,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2080,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2080,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2085,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2085,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2090,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2090,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2095,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2095,sfh,0.5820000000000001
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2100,mfh,0.418
C-EEU-HUN,Zone_5A Cool Humid,urb,perm,2100,sfh,0.5820000000000001
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2015,mfh,0.42
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2015,sfh,0.58
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2020,mfh,0.42
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2020,sfh,0.58
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2025,mfh,0.42
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2025,sfh,0.58
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2030,mfh,0.43
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2030,sfh,0.57
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2035,mfh,0.44
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2035,sfh,0.5599999999999999
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2040,mfh,0.44999999999999996
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2040,sfh,0.55
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2045,mfh,0.45999999999999996
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2045,sfh,0.54
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2050,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2050,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2055,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2055,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2060,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2060,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2065,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2065,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2070,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2070,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2075,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2075,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2080,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2080,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2085,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2085,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2090,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2090,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2095,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2095,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2100,mfh,0.47
C-EEU-LTU,Zone_5A Cool Humid,rur,perm,2100,sfh,0.53
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2015,mfh,0.707
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2015,sfh,0.293
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2020,mfh,0.707
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2020,sfh,0.293
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2025,mfh,0.707
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2025,sfh,0.293
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2030,mfh,0.717
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2030,sfh,0.283
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2035,mfh,0.727
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2035,sfh,0.27299999999999996
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2040,mfh,0.737
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2040,sfh,0.26299999999999996
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2045,mfh,0.747
C-EEU-LTU,Zone_5A Cool Humid,urb,perm,2045,sfh,0.25299999999999995
