country,sector,sector_code,scenario,scenario_name,year,floor_total_Mm2,floor_added_Mm2,floor_demolished_Mm2
DEU,Commercial,comm,N_tp,Narrow TP,2035,6094.99779480197,56.001590945528,43.371546540008
DEU,Commercial,comm,N_tp,Narrow TP,2040,6129.98807587209,52.479968552356,45.481912338332
DEU,Commercial,comm,N_tp,Narrow TP,2045,6143.11504651725,49.80266524723199,47.177271118200004
DEU,Commercial,comm,N_tp,Narrow TP,2050,6138.58304894865,47.574093171651995,48.480492685372
DEU,Commercial,comm,N_tp,Narrow TP,2055,6118.60418433175,45.419345082768,49.415118006148
DEU,Commercial,comm,N_tp,Narrow TP,2060,6087.93278154867,43.86636220973399,50.00064276635
DEU,Commercial,comm,N_tp,Narrow TP,2070,6010.23657311367,43.810021166131996,51.579642009632
DEU,Commercial,comm,N_tp,Narrow TP,2080,5918.37751733883,41.273144879791,50.459050457275
DEU,Commercial,comm,N_tp,Narrow TP,2090,5776.54066703443,33.803529877881,47.987214908321
DEU,Commercial,comm,N_tp,Narrow TP,2100,5609.761750925591,27.857396024539,44.535287635422996
DEU,Commercial,comm,S_r,Slow R,2025,5928.00307604721,106.957694326002,37.831264703002
DEU,Commercial,comm,S_r,Slow R,2030,6128.69146672633,80.96635101191,40.828672876086
DEU,Commercial,comm,S_r,Slow R,2035,6261.92492596089,66.224348054256,39.577656207344
DEU,Commercial,comm,S_r,Slow R,2040,6345.49469962373,55.142484978336,38.428530245768
DEU,Commercial,comm,S_r,Slow R,2045,6389.38501762165,46.104537969620004,37.326474370036
DEU,Commercial,comm,S_r,Slow R,2050,6403.81493357033,39.11706307381,36.231079884074
DEU,Commercial,comm,S_r,Slow R,2055,6395.19724259309,33.396837805372,35.12037600082
DEU,Commercial,comm,S_r,Slow R,2060,6370.47238932265,31.66173857563,36.606709229718
DEU,Commercial,comm,S_r,Slow R,2070,6294.94033789321,31.494751882162998,39.047957025107
DEU,Commercial,comm,S_r,Slow R,2080,6199.96362431601,30.581926994522,40.079598352242
DEU,Commercial,comm,S_r,Slow R,2090,6051.623153464529,25.181783378051,40.015830463199
DEU,Commercial,comm,S_r,Slow R,2100,5876.9425606204495,21.647779957135,39.115839241543
DEU,Commercial,comm,S_tp,Slow TP,2025,5928.00307604721,106.957694326002,37.831264703002
DEU,Commercial,comm,S_tp,Slow TP,2030,6128.69146672633,80.96635101191,40.828672876086
DEU,Commercial,comm,S_tp,Slow TP,2035,6261.92492596089,62.730022685596005,36.083330838684
DEU,Commercial,comm,S_tp,Slow TP,2040,6345.49469962373,49.07228514527,32.358330412702
DEU,Commercial,comm,S_tp,Slow TP,2045,6389.38501762165,38.115661698628,29.337598099044
DEU,Commercial,comm,S_tp,Slow TP,2050,6403.81493357033,29.708701821126002,26.82271863139
DEU,Commercial,comm,S_tp,Slow TP,2055,6395.19724259309,22.962169239768002,24.685707435216
DEU,Commercial,comm,S_tp,Slow TP,2060,6370.47238932265,21.438849700469998,26.383820354558
DEU,Commercial,comm,S_tp,Slow TP,2070,6294.94033789321,21.473558608242,29.026763751186
DEU,Commercial,comm,S_tp,Slow TP,2080,6199.963624316009,21.566274925612003,31.063946283331997
DEU,Commercial,comm,S_tp,Slow TP,2090,6051.623153464529,17.262069478386,32.096116563534004
DEU,Commercial,comm,S_tp,Slow TP,2100,5876.9425606204495,14.77540728262,32.243466567028
DEU,Commercial,comm,C_r,Close R,2025,5928.00307604721,106.957694326002,37.831264703002
DEU,Commercial,comm,C_r,Close R,2030,6128.69146672633,80.96635101191,40.828672876086
DEU,Commercial,comm,C_r,Close R,2035,6261.92492596089,70.026019048676,43.379327201764
DEU,Commercial,comm,C_r,Close R,2040,6345.49469962373,62.253742997762,45.539788265194
DEU,Commercial,comm,C_r,Close R,2045,6389.38501762165,56.134488869444,47.35642526986
DEU,Commercial,comm,C_r,Close R,2050,6403.81493357033,51.75351294144,48.867529751704
DEU,Commercial,comm,C_r,Close R,2055,6395.19724259309,48.375014305244,50.098552500692
DEU,Commercial,comm,C_r,Close R,2060,6370.47238932265,46.112681827044,51.057652481132
DEU,Commercial,comm,C_r,Close R,2070,6294.94033789321,45.765485922644,53.318691065588
DEU,Commercial,comm,C_r,Close R,2080,6199.96362431601,43.563399753992,53.061071111712
DEU,Commercial,comm,C_r,Close R,2090,6051.62315346453,36.318639991834,51.152687076982
DEU,Commercial,comm,C_r,Close R,2100,5876.94256062045,30.345551443741996,47.813610728149996
DEU,Commercial,comm,C_tp,Close TP,2025,5928.00307604721,106.957694326002,37.831264703002
DEU,Commercial,comm,C_tp,Close TP,2030,6128.69146672633,80.96635101191,40.828672876086
DEU,Commercial,comm,C_tp,Close TP,2035,6261.92492596089,70.026019048676,43.379327201764
DEU,Commercial,comm,C_tp,Close TP,2040,6345.49469962373,62.253742997762,45.539788265194
DEU,Commercial,comm,C_tp,Close TP,2045,6389.38501762165,56.134488869444,47.35642526986
DEU,Commercial,comm,C_tp,Close TP,2050,6403.81493357033,51.75351294144,48.867529751704
DEU,Commercial,comm,C_tp,Close TP,2055,6395.19724259309,48.375014305244,50.098552500692
DEU,Commercial,comm,C_tp,Close TP,2060,6370.47238932265,46.112681827044,51.057652481132
DEU,Commercial,comm,C_tp,Close TP,2070,6294.94033789321,45.765485922644,53.318691065588
DEU,Commercial,comm,C_tp,Close TP,2080,6199.96362431601,43.563399753992,53.061071111712
DEU,Commercial,comm,C_tp,Close TP,2090,6051.62315346453,36.318639991834,51.152687076982
DEU,Commercial,comm,C_tp,Close TP,2100,5876.94256062045,30.345551443741996,47.813610728149996
DEU,Commercial,comm,A_r,Combined R,2025,5928.00307604721,106.957694326002,37.831264703002
DEU,Commercial,comm,A_r,Combined R,2030,6092.37500649433,73.70305896551,40.828672876086
DEU,Commercial,comm,A_r,Combined R,2035,6199.32725177629,60.965842395748,39.575393339356
DEU,Commercial,comm,A_r,Combined R,2040,6264.67971571685,51.485694691409996,38.415201903298
DEU,Commercial,comm,A_r,Combined R,2045,6297.0337784574895,43.763974585874,37.293162037746
DEU,Commercial,comm,A_r,Combined R,2050,6304.35297683721,37.635665328168,36.171825652224
DEU,Commercial,comm,A_r,Combined R,2055,6291.47484574509,32.456822316840004,35.032448535264
DEU,Commercial,comm,A_r,Combined R,2060,6264.52003640741,31.076601536461997,36.467563403998
DEU,Commercial,comm,A_r,Combined R,2070,6188.17642610089,31.174023240691,38.808384271343
DEU,Commercial,comm,A_r,Combined R,2080,6094.36883419957,30.299652802914,39.680411993046
DEU,Commercial,comm,A_r,Combined R,2090,5948.46722105321,24.857569090696,39.447730405332
DEU,Commercial,comm,A_r,Combined R,2100,5776.74975698485,21.228089064796002,38.399835471632
DEU,Commercial,comm,A_tp,Combined TP,2025,5928.00307604721,106.957694326002,37.831264703002
DEU,Commercial,comm,A_tp,Combined TP,2030,6031.84757277437,61.597572221518,40.828672876086
DEU,Commercial,comm,A_tp,Combined TP,2035,6094.99779480197,48.70859996997,36.07855556445
DEU,Commercial,comm,A_tp,Combined TP,2040,6129.98807587209,39.332996917654,32.33494070363
DEU,Commercial,comm,A_tp,Combined TP,2045,6143.1150465172495,31.912605098544002,29.287210969512
DEU,Commercial,comm,A_tp,Combined TP,2050,6138.58304894865,25.836953989666,26.743353503386
DEU,Commercial,comm,A_tp,Combined TP,2055,6118.60418433173,20.583436104072003,24.579209027456
DEU,Commercial,comm,A_tp,Combined TP,2060,6087.9327815486495,20.0799367099,26.214217266516002
DEU,Commercial,comm,A_tp,Combined TP,2070,6010.23657311365,20.961357678743,28.730978522243
DEU,Commercial,comm,A_tp,Combined TP,2080,5918.377517338809,21.369339292722998,30.555244870206998
DEU,Commercial,comm,A_tp,Combined TP,2090,5776.54066703441,17.151621045402997,31.335306075843
DEU,Commercial,comm,A_tp,Combined TP,2100,5609.76175092557,14.537365014389,31.215256625273
DEU,Buildings total,total,R,Reference,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,R,Reference,2030,9462.25653267197,94.68525943865906,50.332723174816564
DEU,Buildings total,total,R,Reference,2035,9571.341918368016,83.08446596254991,53.77936125607462
DEU,Buildings total,total,R,Reference,2040,9633.334152558455,75.32068794539278,56.82355247752219
DEU,Buildings total,total,R,Reference,2045,9658.616638087695,69.49513174079325,59.498956585298586
DEU,Buildings total,total,R,Reference,2050,9654.669343567632,65.08461764386593,61.829769274258446
DEU,Buildings total,total,R,Reference,2055,9625.586037193705,61.35392335140947,63.82646404718441
DEU,Buildings total,total,R,Reference,2060,9579.120151994943,58.9315873337879,65.48405645302671
DEU,Buildings total,total,R,Reference,2070,9459.588912812414,58.86916425520315,68.93620992232684
DEU,Buildings total,total,R,Reference,2080,9317.55870234875,56.53299402811929,69.56869736267416
DEU,Buildings total,total,R,Reference,2090,9096.941375764956,46.994957733548986,68.15563231941582
DEU,Buildings total,total,R,Reference,2100,8837.05041999865,39.587582495644575,64.90405753877626
DEU,Buildings total,total,N_r,Narrow R,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,N_r,Narrow R,2030,9274.841802498771,85.62706879477281,49.95154274968764
DEU,Buildings total,total,N_r,Narrow R,2035,9213.175494232995,76.00933444083076,52.91183502349583
DEU,Buildings total,total,N_r,Narrow R,2040,9118.293109162887,69.50368833172755,55.38179968449634
DEU,Buildings total,total,N_r,Narrow R,2045,8998.412614168492,64.48190551361719,57.39271578420961
DEU,Buildings total,total,N_r,Narrow R,2050,8858.667737899706,60.52765792076741,58.97206733538608
DEU,Buildings total,total,N_r,Narrow R,2055,8830.64517554985,57.55266144097794,60.64408046373849
DEU,Buildings total,total,N_r,Narrow R,2060,8787.437213039559,55.43033449414659,62.01580972000303
DEU,Buildings total,total,N_r,Narrow R,2070,8677.916224905523,55.417388907195914,64.96090189817487
DEU,Buildings total,total,N_r,Narrow R,2080,8548.245236432358,52.981097631614894,65.08380848964924
DEU,Buildings total,total,N_r,Narrow R,2090,8346.402735714331,43.835164573773575,63.35566155562722
DEU,Buildings total,total,N_r,Narrow R,2100,8108.37136622047,36.73250900648359,60.043663952178576
DEU,Buildings total,total,N_tp,Narrow TP,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,N_tp,Narrow TP,2030,8962.982893787697,78.91609893184781,49.29116126832041
DEU,Buildings total,total,N_tp,Narrow TP,2035,8628.866789255038,71.59809575819766,51.336091187333075
DEU,Buildings total,total,N_tp,Narrow TP,2040,8296.448011245076,66.6419684217158,52.78911748610952
DEU,Buildings total,total,N_tp,Narrow TP,2045,7970.473487431728,62.60252778883974,53.69182005016751
DEU,Buildings total,total,N_tp,Narrow TP,2050,7652.204777246801,58.823764128624084,54.09413821774734
DEU,Buildings total,total,N_tp,Narrow TP,2055,7624.881066838132,51.084062028803345,55.25894930307639
DEU,Buildings total,total,N_tp,Narrow TP,2060,7586.022924712586,49.44361941112658,56.16633379804047
DEU,Buildings total,total,N_tp,Narrow TP,2070,7491.093000505775,49.5164103454711,58.30244873221991
DEU,Buildings total,total,N_tp,Narrow TP,2080,7379.912267434476,46.95373168392069,57.651538039455026
DEU,Buildings total,total,N_tp,Narrow TP,2090,7206.4061329474625,38.46793265468417,55.50224222300208
DEU,Buildings total,total,N_tp,Narrow TP,2100,7001.4431864674225,31.94345937413039,52.21179662897821
DEU,Buildings total,total,S_r,Slow R,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,S_r,Slow R,2030,9462.25653267197,94.68525943865906,50.332723174816564
DEU,Buildings total,total,S_r,Slow R,2035,9571.34191835265,77.94553930713532,48.75253322886655
DEU,Buildings total,total,S_r,Slow R,2040,9633.334144408294,65.54956320406762,47.312231800736285
DEU,Buildings total,total,S_r,Slow R,2045,9658.616656320315,55.514543035807606,45.95044273661824
DEU,Buildings total,total,S_r,Slow R,2050,9654.669361823468,47.2560025581147,44.620426491092886
DEU,Buildings total,total,S_r,Slow R,2055,9625.586055427188,40.008053195390154,43.29436899505984
DEU,Buildings total,total,S_r,Slow R,2060,9579.120244053704,38.0704237631923,45.422853745864614
DEU,Buildings total,total,S_r,Slow R,2070,9459.589133245558,38.116012042702366,48.92271206617596
DEU,Buildings total,total,S_r,Slow R,2080,9317.558799461187,37.31411399147487,51.11724589240939
DEU,Buildings total,total,S_r,Slow R,2090,9096.941296835023,30.068668450779736,52.05166743149664
DEU,Buildings total,total,S_r,Slow R,2100,8837.050340861024,25.70460718511459,51.923212840949184
DEU,Buildings total,total,S_tp,Slow TP,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,S_tp,Slow TP,2030,9462.25653267197,94.68525943865906,50.332723174816564
DEU,Buildings total,total,S_tp,Slow TP,2035,9571.341918343449,72.4856362338396,44.206204015226795
DEU,Buildings total,total,S_tp,Slow TP,2040,9633.33413759046,55.87870385743678,39.44960398077351
DEU,Buildings total,total,S_tp,Slow TP,2045,9658.616683405377,42.63066823921814,35.6394753572866
DEU,Buildings total,total,S_tp,Slow TP,2050,9654.669388959097,32.71537708585341,32.506540966736985
DEU,Buildings total,total,S_tp,Slow TP,2055,9625.5860826266,25.04318160300919,29.868017153070628
DEU,Buildings total,total,S_tp,Slow TP,2060,9579.120320093927,23.37825929790587,32.06107678806355
DEU,Buildings total,total,S_tp,Slow TP,2070,9459.589307414535,23.553004159639524,35.51233658428903
DEU,Buildings total,total,S_tp,Slow TP,2080,9317.558884322058,23.728552691272878,38.56627846172053
DEU,Buildings total,total,S_tp,Slow TP,2090,9096.941289403087,18.41749361498827,40.583621567229336
DEU,Buildings total,total,S_tp,Slow TP,2100,8837.050333424708,15.541999926007406,41.60840746131966
DEU,Buildings total,total,C_r,Close R,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,C_r,Close R,2030,9462.25653267197,94.68525943865906,50.332723174816564
DEU,Buildings total,total,C_r,Close R,2035,9571.341918368016,83.08446596254991,53.77936125607462
DEU,Buildings total,total,C_r,Close R,2040,9633.334152558455,75.32068794539278,56.82355247752219
DEU,Buildings total,total,C_r,Close R,2045,9658.616638087695,69.49513174079325,59.498956585298586
DEU,Buildings total,total,C_r,Close R,2050,9654.669343567632,65.08461764386593,61.829769274258446
DEU,Buildings total,total,C_r,Close R,2055,9625.586037193705,61.35392335140947,63.82646404718441
DEU,Buildings total,total,C_r,Close R,2060,9579.120151994943,58.9315873337879,65.48405645302671
DEU,Buildings total,total,C_r,Close R,2070,9459.588912812414,58.86916425520315,68.93620992232684
DEU,Buildings total,total,C_r,Close R,2080,9317.55870234875,56.53299402811929,69.56869736267416
DEU,Buildings total,total,C_r,Close R,2090,9096.941375764956,46.994957733548986,68.15563231941582
DEU,Buildings total,total,C_r,Close R,2100,8837.05041999865,39.587582495644575,64.90405753877626
DEU,Buildings total,total,C_tp,Close TP,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,C_tp,Close TP,2030,9462.25653267197,94.68525943865906,50.332723174816564
DEU,Buildings total,total,C_tp,Close TP,2035,9571.341918368016,83.08446596254991,53.77936125607462
DEU,Buildings total,total,C_tp,Close TP,2040,9633.334152558455,75.32068794539278,56.82355247752219
DEU,Buildings total,total,C_tp,Close TP,2045,9658.616638087695,69.49513174079325,59.498956585298586
DEU,Buildings total,total,C_tp,Close TP,2050,9654.669343567632,65.08461764386593,61.829769274258446
DEU,Buildings total,total,C_tp,Close TP,2055,9625.586037193705,61.35392335140947,63.82646404718441
DEU,Buildings total,total,C_tp,Close TP,2060,9579.120151994943,58.9315873337879,65.48405645302671
DEU,Buildings total,total,C_tp,Close TP,2070,9459.588912812414,58.86916425520315,68.93620992232684
DEU,Buildings total,total,C_tp,Close TP,2080,9317.55870234875,56.53299402811929,69.56869736267416
DEU,Buildings total,total,C_tp,Close TP,2090,9096.941375764956,46.994957733548986,68.15563231941582
DEU,Buildings total,total,C_tp,Close TP,2100,8837.05041999865,39.587582495644575,64.90405753877626
DEU,Buildings total,total,A_r,Combined R,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,A_r,Combined R,2030,9274.841802498771,85.62706879477281,49.95154274968764
DEU,Buildings total,total,A_r,Combined R,2035,9213.175494229248,71.35704316052153,47.98750277672171
DEU,Buildings total,total,A_r,Combined R,2040,9118.293109157219,60.76938289269264,46.17620835835839
DEU,Buildings total,total,A_r,Combined R,2045,8998.412535621821,52.15283794237693,44.45610610371064
DEU,Buildings total,total,A_r,Combined R,2050,8858.667662167942,45.027187332775455,42.782261286460795
DEU,Buildings total,total,A_r,Combined R,2055,8830.645041075166,37.38667677747464,41.426659936127265
DEU,Buildings total,total,A_r,Combined R,2060,8787.437137514295,35.85550857036737,43.37127091753346
DEU,Buildings total,total,A_r,Combined R,2070,8677.916029355214,36.13656517492011,46.549312413354
DEU,Buildings total,total,A_r,Combined R,2080,8548.245111348791,35.37134306734694,48.34974321224934
DEU,Buildings total,total,A_r,Combined R,2090,8346.402610351035,28.49426900707372,48.91819668240193
DEU,Buildings total,total,A_r,Combined R,2100,8108.371101213481,24.232696482977705,48.49458956998913
DEU,Buildings total,total,A_tp,Combined TP,2025,9285.68576664484,127.27520919596225,46.417582104601784
DEU,Buildings total,total,A_tp,Combined TP,2030,8962.982893787697,78.91609893184781,49.29116126832041
DEU,Buildings total,total,A_tp,Combined TP,2035,8628.866789246249,62.26514055009868,42.29912501430797
DEU,Buildings total,total,A_tp,Combined TP,2040,8296.448011251536,50.010187427979915,36.92341918353388
DEU,Buildings total,total,A_tp,Combined TP,2045,7970.473487434515,40.33936049827631,32.66289675818108
DEU,Buildings total,total,A_tp,Combined TP,2050,7652.204777250276,32.32963832733811,29.201862102609986
DEU,Buildings total,total,A_tp,Combined TP,2055,7624.881146274753,20.583436104072003,26.78397725880186
DEU,Buildings total,total,A_tp,Combined TP,2060,7586.02296489821,20.080267402117396,28.64384663766988
