"","UC_NM_MN","CTR_MN_ISO","GRGN_L2","lcz","month","delta"
"2508","Madrid","ESP","Southern Europe","Large lowrise",9,0.533806118443096
"2509","Madrid","ESP","Southern Europe","Open lowrise",9,-0.0621246265736261
"2510","Madrid","ESP","Southern Europe","Open midrise",9,-0.768831592368378
"2511","Madrid","ESP","Southern Europe","Sparsely built",9,-2.05878106525008
"2512","Madrid","ESP","Southern Europe","Compact lowrise",10,-1.61652577209383
"2513","Madrid","ESP","Southern Europe","Compact midrise",10,0.324876242413582
"2514","Madrid","ESP","Southern Europe","Large lowrise",10,0.652031039008245
"2515","Madrid","ESP","Southern Europe","Open lowrise",10,-0.578532402603542
"2516","Madrid","ESP","Southern Europe","Open midrise",10,-0.856786398667701
"2517","Madrid","ESP","Southern Europe","Sparsely built",10,-3.39386986267089
"2518","Madrid","ESP","Southern Europe","Compact lowrise",11,-2.46944115855106
"2519","Madrid","ESP","Southern Europe","Compact midrise",11,0.359832010423203
"2520","Madrid","ESP","Southern Europe","Large lowrise",11,0.998964594769786
"2521","Madrid","ESP","Southern Europe","Open lowrise",11,-0.883681644034244
"2522","Madrid","ESP","Southern Europe","Open midrise",11,-1.4700210960875
"2523","Madrid","ESP","Southern Europe","Sparsely built",11,-5.66004199066152
"2524","Madrid","ESP","Southern Europe","Compact lowrise",12,-3.38941339729154
"2525","Madrid","ESP","Southern Europe","Compact midrise",12,1.35127359694986
"2526","Madrid","ESP","Southern Europe","Large lowrise",12,1.34634674413392
"2527","Madrid","ESP","Southern Europe","Open lowrise",12,-2.08975942017102
"2528","Madrid","ESP","Southern Europe","Open midrise",12,-1.72278008707825
"2529","Madrid","ESP","Southern Europe","Sparsely built",12,-9.38328349442932
"2530","Melbourne","AUS","Australia/New Zealand","Compact lowrise",1,-0.338160653334799
"2531","Melbourne","AUS","Australia/New Zealand","Compact midrise",1,-0.341980876321639
"2532","Melbourne","AUS","Australia/New Zealand","Large lowrise",1,0.423641190190547
"2533","Melbourne","AUS","Australia/New Zealand","Open lowrise",1,0.375678552994276
"2534","Melbourne","AUS","Australia/New Zealand","Open midrise",1,0.162581762498295
"2535","Melbourne","AUS","Australia/New Zealand","Sparsely built",1,1.73988647848437
"2536","Melbourne","AUS","Australia/New Zealand","Compact lowrise",2,-0.343470124906063
"2537","Melbourne","AUS","Australia/New Zealand","Compact midrise",2,-0.307842034671346
"2538","Melbourne","AUS","Australia/New Zealand","Large lowrise",2,0.339263765919634
"2539","Melbourne","AUS","Australia/New Zealand","Open lowrise",2,0.1938550413309
"2540","Melbourne","AUS","Australia/New Zealand","Open midrise",2,0.113535147832085
"2541","Melbourne","AUS","Australia/New Zealand","Sparsely built",2,1.49007779135251
"2542","Melbourne","AUS","Australia/New Zealand","Compact lowrise",3,-0.420326647837993
"2543","Melbourne","AUS","Australia/New Zealand","Compact midrise",3,-0.156205024019418
"2544","Melbourne","AUS","Australia/New Zealand","Large lowrise",3,0.114982421089388
"2545","Melbourne","AUS","Australia/New Zealand","Open lowrise",3,-0.281680634731411
"2546","Melbourne","AUS","Australia/New Zealand","Open midrise",3,-0.00573846534166893
"2547","Melbourne","AUS","Australia/New Zealand","Sparsely built",3,0.136428845821134
"2548","Melbourne","AUS","Australia/New Zealand","Compact lowrise",4,-0.533860657046652
"2549","Melbourne","AUS","Australia/New Zealand","Compact midrise",4,-0.0328645270549009
"2550","Melbourne","AUS","Australia/New Zealand","Large lowrise",4,-0.0991044982628949
"2551","Melbourne","AUS","Australia/New Zealand","Open lowrise",4,-0.792498967960511
"2552","Melbourne","AUS","Australia/New Zealand","Open midrise",4,-0.152258975663829
"2553","Melbourne","AUS","Australia/New Zealand","Sparsely built",4,-1.21103352911391
"2554","Melbourne","AUS","Australia/New Zealand","Compact lowrise",5,-0.670569386176905
"2555","Melbourne","AUS","Australia/New Zealand","Compact midrise",5,0.153194938298724
"2556","Melbourne","AUS","Australia/New Zealand","Large lowrise",5,-0.235735170783113
"2557","Melbourne","AUS","Australia/New Zealand","Open lowrise",5,-1.09519736463966
"2558","Melbourne","AUS","Australia/New Zealand","Open midrise",5,-0.186492756511637
"2559","Melbourne","AUS","Australia/New Zealand","Sparsely built",5,-2.1270138641639
"2560","Melbourne","AUS","Australia/New Zealand","Compact lowrise",6,-0.819054090277476
"2561","Melbourne","AUS","Australia/New Zealand","Compact midrise",6,0.275110744638051
"2562","Melbourne","AUS","Australia/New Zealand","Large lowrise",6,-0.356882118292478
"2563","Melbourne","AUS","Australia/New Zealand","Open lowrise",6,-1.39722355799429
"2564","Melbourne","AUS","Australia/New Zealand","Open midrise",6,-0.242741924693147
"2565","Melbourne","AUS","Australia/New Zealand","Sparsely built",6,-2.57647361049341
"2566","Melbourne","AUS","Australia/New Zealand","Compact lowrise",7,-0.870481687396523
"2567","Melbourne","AUS","Australia/New Zealand","Compact midrise",7,0.33101837202816
"2568","Melbourne","AUS","Australia/New Zealand","Large lowrise",7,-0.324116654040879
"2569","Melbourne","AUS","Australia/New Zealand","Open lowrise",7,-1.3777762393851
"2570","Melbourne","AUS","Australia/New Zealand","Open midrise",7,-0.192242756904611
"2571","Melbourne","AUS","Australia/New Zealand","Sparsely built",7,-3.19784961113823
"2572","Melbourne","AUS","Australia/New Zealand","Compact lowrise",8,-0.718912888992921
"2573","Melbourne","AUS","Australia/New Zealand","Compact midrise",8,0.302205288590111
"2574","Melbourne","AUS","Australia/New Zealand","Large lowrise",8,-0.21286475871833
"2575","Melbourne","AUS","Australia/New Zealand","Open lowrise",8,-1.13383193921333
"2576","Melbourne","AUS","Australia/New Zealand","Open midrise",8,-0.0889040410182513
"2577","Melbourne","AUS","Australia/New Zealand","Sparsely built",8,-2.56189205856477
"2578","Melbourne","AUS","Australia/New Zealand","Compact lowrise",9,-0.587749518545123
"2579","Melbourne","AUS","Australia/New Zealand","Compact midrise",9,0.101491092994504
"2580","Melbourne","AUS","Australia/New Zealand","Large lowrise",9,-0.0101421200376475
"2581","Melbourne","AUS","Australia/New Zealand","Open lowrise",9,-0.696442406263434
"2582","Melbourne","AUS","Australia/New Zealand","Open midrise",9,-0.00453692359683523
"2583","Melbourne","AUS","Australia/New Zealand","Sparsely built",9,-1.53556153886799
"2584","Melbourne","AUS","Australia/New Zealand","Compact lowrise",10,-0.447344136771651
"2585","Melbourne","AUS","Australia/New Zealand","Compact midrise",10,-0.0579967516551185
"2586","Melbourne","AUS","Australia/New Zealand","Large lowrise",10,0.177689005634434
"2587","Melbourne","AUS","Australia/New Zealand","Open lowrise",10,-0.236889681247658
"2588","Melbourne","AUS","Australia/New Zealand","Open midrise",10,0.109276973915157
"2589","Melbourne","AUS","Australia/New Zealand","Sparsely built",10,-0.0928283820482636
"2590","Melbourne","AUS","Australia/New Zealand","Compact lowrise",11,-0.364295390977973
"2591","Melbourne","AUS","Australia/New Zealand","Compact midrise",11,-0.197252930148893
"2592","Melbourne","AUS","Australia/New Zealand","Large lowrise",11,0.232541692095478
"2593","Melbourne","AUS","Australia/New Zealand","Open lowrise",11,-0.0552981851756343
"2594","Melbourne","AUS","Australia/New Zealand","Open midrise",11,0.118805958851456
"2595","Melbourne","AUS","Australia/New Zealand","Sparsely built",11,0.626714771916272
"2596","Melbourne","AUS","Australia/New Zealand","Compact lowrise",12,-0.321128374212305
"2597","Melbourne","AUS","Australia/New Zealand","Compact midrise",12,-0.255814935812696
"2598","Melbourne","AUS","Australia/New Zealand","Large lowrise",12,0.346841150926418
"2599","Melbourne","AUS","Australia/New Zealand","Open lowrise",12,0.220807469957831
"2600","Melbourne","AUS","Australia/New Zealand","Open midrise",12,0.18141333676792
"2601","Melbourne","AUS","Australia/New Zealand","Sparsely built",12,1.22088167489276
"2602","Milan","ITA","Southern Europe","Compact lowrise",1,-13.2672438604098
"2603","Milan","ITA","Southern Europe","Compact midrise",1,-0.258172901894787
"2604","Milan","ITA","Southern Europe","Large lowrise",1,-3.63362754883673
"2605","Milan","ITA","Southern Europe","Open lowrise",1,-5.15075096160607
"2606","Milan","ITA","Southern Europe","Open midrise",1,-4.2085655324818
"2607","Milan","ITA","Southern Europe","Sparsely built",1,-30.4261217999937
"2608","Milan","ITA","Southern Europe","Compact lowrise",2,-9.4893197439616
"2609","Milan","ITA","Southern Europe","Compact midrise",2,-1.0220651907473
"2610","Milan","ITA","Southern Europe","Large lowrise",2,-2.41605019396136
"2611","Milan","ITA","Southern Europe","Open lowrise",2,-3.28024618813895
"2612","Milan","ITA","Southern Europe","Open midrise",2,-2.9197477607248
"2613","Milan","ITA","Southern Europe","Sparsely built",2,-21.3079855138906
"2614","Milan","ITA","Southern Europe","Compact lowrise",3,-5.57426726192567
"2615","Milan","ITA","Southern Europe","Compact midrise",3,-0.990365986439382
"2616","Milan","ITA","Southern Europe","Large lowrise",3,-1.45774857723966
"2617","Milan","ITA","Southern Europe","Open lowrise",3,-2.07859595659614
"2618","Milan","ITA","Southern Europe","Open midrise",3,-1.79913530068384
"2619","Milan","ITA","Southern Europe","Sparsely built",3,-12.8080599916928
"2620","Milan","ITA","Southern Europe","Compact lowrise",4,-3.77242400697548
"2621","Milan","ITA","Southern Europe","Compact midrise",4,-1.01061228017474
"2622","Milan","ITA","Southern Europe","Large lowrise",4,-0.901597733133584
"2623","Milan","ITA","Southern Europe","Open lowrise",4,-1.20446239762675
"2624","Milan","ITA","Southern Europe","Open midrise",4,-1.18567072584852
"2625","Milan","ITA","Southern Europe","Sparsely built",4,-8.45211602267664
"2626","Milan","ITA","Southern Europe","Compact lowrise",5,-2.84525100295488
"2627","Milan","ITA","Southern Europe","Compact midrise",5,-0.825475098573234
"2628","Milan","ITA","Southern Europe","Large lowrise",5,-0.663559967804404
"2629","Milan","ITA","Southern Europe","Open lowrise",5,-0.805795585660085
"2630","Milan","ITA","Southern Europe","Open midrise",5,-0.907670195101441
"2631","Milan","ITA","Southern Europe","Sparsely built",5,-6.38734362301973
"2632","Milan","ITA","Southern Europe","Compact lowrise",6,-2.32433208687541
"2633","Milan","ITA","Southern Europe","Compact midrise",6,-0.653022267018448
"2634","Milan","ITA","Southern Europe","Large lowrise",6,-0.544817303455919
"2635","Milan","ITA","Southern Europe","Open lowrise",6,-0.677280880090491
"2636","Milan","ITA","Southern Europe","Open midrise",6,-0.771285061184431
"2637","Milan","ITA","Southern Europe","Sparsely built",6,-5.13485153420199
"2638","Milan","ITA","Southern Europe","Compact lowrise",7,-2.21858321325402
"2639","Milan","ITA","Southern Europe","Compact midrise",7,-0.558079097241252
"2640","Milan","ITA","Southern Europe","Large lowrise",7,-0.480663520109547
"2641","Milan","ITA","Southern Europe","Open lowrise",7,-0.659083205385547
"2642","Milan","ITA","Southern Europe","Open midrise",7,-0.742247274204393
"2643","Milan","ITA","Southern Europe","Sparsely built",7,-4.7413817816797
"2644","Milan","ITA","Southern Europe","Compact lowrise",8,-2.40837694670002
"2645","Milan","ITA","Southern Europe","Compact midrise",8,-0.568549921144941
"2646","Milan","ITA","Southern Europe","Large lowrise",8,-0.589482321446459
"2647","Milan","ITA","Southern Europe","Open lowrise",8,-0.886120400322854
"2648","Milan","ITA","Southern Europe","Open midrise",8,-0.812151351739791
"2649","Milan","ITA","Southern Europe","Sparsely built",8,-5.01319462146169
"2650","Milan","ITA","Southern Europe","Compact lowrise",9,-3.02498773713641
"2651","Milan","ITA","Southern Europe","Compact midrise",9,-0.653273571592921
"2652","Milan","ITA","Southern Europe","Large lowrise",9,-0.794848299765593
"2653","Milan","ITA","Southern Europe","Open lowrise",9,-1.13420553993327
"2654","Milan","ITA","Southern Europe","Open midrise",9,-1.01032405470238
"2655","Milan","ITA","Southern Europe","Sparsely built",9,-6.14062254925111
"2656","Milan","ITA","Southern Europe","Compact lowrise",10,-4.23264889769349
"2657","Milan","ITA","Southern Europe","Compact midrise",10,-0.649129169478992
"2658","Milan","ITA","Southern Europe","Large lowrise",10,-1.14667068021712
"2659","Milan","ITA","Southern Europe","Open lowrise",10,-1.58433024485994
"2660","Milan","ITA","Southern Europe","Open midrise",10,-1.37291544272043
"2661","Milan","ITA","Southern Europe","Sparsely built",10,-7.85427385636883
"2662","Milan","ITA","Southern Europe","Compact lowrise",11,-6.42357855061431
"2663","Milan","ITA","Southern Europe","Compact midrise",11,-0.459743932965723
"2664","Milan","ITA","Southern Europe","Large lowrise",11,-1.61065838312323
"2665","Milan","ITA","Southern Europe","Open lowrise",11,-2.04528627032727
"2666","Milan","ITA","Southern Europe","Open midrise",11,-2.00052239171127
"2667","Milan","ITA","Southern Europe","Sparsely built",11,-11.9263605966933
"2668","Milan","ITA","Southern Europe","Compact lowrise",12,-12.3402838517226
"2669","Milan","ITA","Southern Europe","Compact midrise",12,0.641579171021931
"2670","Milan","ITA","Southern Europe","Large lowrise",12,-3.6464410977378
"2671","Milan","ITA","Southern Europe","Open lowrise",12,-5.39972140214746
"2672","Milan","ITA","Southern Europe","Open midrise",12,-4.16866096363275
"2673","Milan","ITA","Southern Europe","Sparsely built",12,-29.2461423035137
"2674","Mogadishu","SOM","Eastern Africa","Compact lowrise",1,-0.254855071679644
"2675","Mogadishu","SOM","Eastern Africa","Compact midrise",1,0.116194987518556
"2676","Mogadishu","SOM","Eastern Africa","Large lowrise",1,0.680608282772378
"2677","Mogadishu","SOM","Eastern Africa","Open lowrise",1,-0.333758923243848
"2678","Mogadishu","SOM","Eastern Africa","Compact lowrise",2,-0.25587943906272
"2679","Mogadishu","SOM","Eastern Africa","Compact midrise",2,0.0552332563554023
"2680","Mogadishu","SOM","Eastern Africa","Large lowrise",2,0.678027451812955
"2681","Mogadishu","SOM","Eastern Africa","Open lowrise",2,-0.269299137891274
"2682","Mogadishu","SOM","Eastern Africa","Compact lowrise",3,-0.178691776763775
"2683","Mogadishu","SOM","Eastern Africa","Compact midrise",3,0.050062044944534
"2684","Mogadishu","SOM","Eastern Africa","Large lowrise",3,0.646829677152824
"2685","Mogadishu","SOM","Eastern Africa","Open lowrise",3,-0.0889314102367122
"2686","Mogadishu","SOM","Eastern Africa","Compact lowrise",4,0.045337355269905
"2687","Mogadishu","SOM","Eastern Africa","Compact midrise",4,0.343679543908915
"2688","Mogadishu","SOM","Eastern Africa","Large lowrise",4,0.595238005508581
"2689","Mogadishu","SOM","Eastern Africa","Open lowrise",4,0.165178947882157
"2690","Mogadishu","SOM","Eastern Africa","Compact lowrise",5,0.123115814047987
"2691","Mogadishu","SOM","Eastern Africa","Compact midrise",5,0.554818556207897
"2692","Mogadishu","SOM","Eastern Africa","Large lowrise",5,0.468080066658914
