"","region_bld","urt","clim","mat","arch","region_gea","year","bld_age","yr_con","eneff_i","fuel_heat","fuel","fuel_cool","n_units_fuel","inc_cl","tenr","eneff_f","utility_ren","scaling_factor"
"138","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",157.470338026667,"q2","own","adv",-11.6703327076305,1.23413808970515
"139","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",45.4553553066667,"q2","rent","std",-11.8231084448728,1.23413808970515
"140","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",45.4553553066667,"q2","rent","adv",-11.6703327076305,1.23413808970515
"141","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",157.470338026667,"q3","own","std",-11.8231084448728,1.23413808970515
"142","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",157.470338026667,"q3","own","adv",-11.6703327076305,1.23413808970515
"143","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",45.4553553066667,"q3","rent","std",-11.8231084448728,1.23413808970515
"144","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1975,"avg","oil","oil","electricity",45.4553553066667,"q3","rent","adv",-11.6703327076305,1.23413808970515
"145","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",2.50393385333333,"q1","own","std",-11.9667317185938,1.23413808970515
"146","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",2.50393385333333,"q1","own","adv",-11.8857676182119,1.23413808970515
"147","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",2.57503948,"q1","rent","std",-11.9667317185938,1.23413808970515
"148","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",2.57503948,"q1","rent","adv",-11.8857676182119,1.23413808970515
"149","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",3.94128330666667,"q2","own","std",-11.9667317185938,1.23413808970515
"150","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",3.94128330666667,"q2","own","adv",-11.8857676182119,1.23413808970515
"151","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",1.13769002666667,"q2","rent","std",-11.9667317185938,1.23413808970515
"152","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",1.13769002666667,"q2","rent","adv",-11.8857676182119,1.23413808970515
"153","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",3.94128330666667,"q3","own","std",-11.9667317185938,1.23413808970515
"154","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",3.94128330666667,"q3","own","adv",-11.8857676182119,1.23413808970515
"155","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",1.13769002666667,"q3","rent","std",-11.9667317185938,1.23413808970515
"156","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","biomass_solid","biomass_solid","electricity",1.13769002666667,"q3","rent","adv",-11.8857676182119,1.23413808970515
"157","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",4.22982661,"q1","own","std",-11.6464306971264,1.23413808970515
"158","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",4.22982661,"q1","own","adv",-11.4053160860109,1.23413808970515
"159","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",4.34994339,"q1","rent","std",-11.6464306971264,1.23413808970515
"160","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",4.34994339,"q1","rent","adv",-11.4053160860109,1.23413808970515
"161","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",6.65790152,"q2","own","std",-11.6464306971264,1.23413808970515
"162","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",6.65790152,"q2","own","adv",-11.4053160860109,1.23413808970515
"163","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",1.92186848,"q2","rent","std",-11.6464306971264,1.23413808970515
"164","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",1.92186848,"q2","rent","adv",-11.4053160860109,1.23413808970515
"165","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",6.65790152,"q3","own","std",-11.6464306971264,1.23413808970515
"166","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",6.65790152,"q3","own","adv",-11.4053160860109,1.23413808970515
"167","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",1.92186848,"q3","rent","std",-11.6464306971264,1.23413808970515
"168","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","electricity","electricity","electricity",1.92186848,"q3","rent","adv",-11.4053160860109,1.23413808970515
"169","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",12.0836288433333,"q1","own","std",-11.9464844337842,1.23413808970515
"170","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",12.0836288433333,"q1","own","adv",-11.8553966909976,1.23413808970515
"171","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",12.42677449,"q1","rent","std",-11.9464844337842,1.23413808970515
"172","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",12.42677449,"q1","rent","adv",-11.8553966909976,1.23413808970515
"173","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",19.0200729866667,"q2","own","std",-11.9464844337842,1.23413808970515
"174","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",19.0200729866667,"q2","own","adv",-11.8553966909976,1.23413808970515
"175","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",5.49033034666667,"q2","rent","std",-11.9464844337842,1.23413808970515
"176","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",5.49033034666667,"q2","rent","adv",-11.8553966909976,1.23413808970515
"177","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",19.0200729866667,"q3","own","std",-11.9464844337842,1.23413808970515
"178","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",19.0200729866667,"q3","own","adv",-11.8553966909976,1.23413808970515
"179","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",5.49033034666667,"q3","rent","std",-11.9464844337842,1.23413808970515
"180","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","heat_pump","electricity","electricity",5.49033034666667,"q3","rent","adv",-11.8553966909976,1.23413808970515
"181","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",38.0532879566667,"q1","own","std",-11.8231084448728,1.23413808970515
"182","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",38.0532879566667,"q1","own","adv",-11.6703327076305,1.23413808970515
"183","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",39.13390871,"q1","rent","std",-11.8231084448728,1.23413808970515
"184","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",39.13390871,"q1","rent","adv",-11.6703327076305,1.23413808970515
"185","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",59.8972646133333,"q2","own","std",-11.8231084448728,1.23413808970515
"186","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",59.8972646133333,"q2","own","adv",-11.6703327076305,1.23413808970515
"187","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",17.2899320533333,"q2","rent","std",-11.8231084448728,1.23413808970515
"188","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",17.2899320533333,"q2","rent","adv",-11.6703327076305,1.23413808970515
"189","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",59.8972646133333,"q3","own","std",-11.8231084448728,1.23413808970515
"190","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",59.8972646133333,"q3","own","adv",-11.6703327076305,1.23413808970515
"191","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",17.2899320533333,"q3","rent","std",-11.8231084448728,1.23413808970515
"192","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p2",1985,"avg","oil","oil","electricity",17.2899320533333,"q3","rent","adv",-11.6703327076305,1.23413808970515
"193","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",2.49148560333333,"q1","own","std",-12.0716178606485,1.23413808970515
"194","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",2.49148560333333,"q1","own","adv",-12.0430968312939,1.23413808970515
"195","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",2.56223773,"q1","rent","std",-12.0716178606485,1.23413808970515
"196","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",2.56223773,"q1","rent","adv",-12.0430968312939,1.23413808970515
"197","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",3.92168930666667,"q2","own","std",-12.0716178606485,1.23413808970515
"198","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",3.92168930666667,"q2","own","adv",-12.0430968312939,1.23413808970515
"199","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",1.13203402666667,"q2","rent","std",-12.0716178606485,1.23413808970515
"200","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",1.13203402666667,"q2","rent","adv",-12.0430968312939,1.23413808970515
"201","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",3.92168930666667,"q3","own","std",-12.0716178606485,1.23413808970515
"202","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",3.92168930666667,"q3","own","adv",-12.0430968312939,1.23413808970515
"203","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",1.13203402666667,"q3","rent","std",-12.0716178606485,1.23413808970515
"204","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","biomass_solid","biomass_solid","electricity",1.13203402666667,"q3","rent","adv",-12.0430968312939,1.23413808970515
"205","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",4.20879851666667,"q1","own","std",-11.9587861884323,1.23413808970515
"206","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",4.20879851666667,"q1","own","adv",-11.8738493229697,1.23413808970515
"207","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",4.32831815,"q1","rent","std",-11.9587861884323,1.23413808970515
"208","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",4.32831815,"q1","rent","adv",-11.8738493229697,1.23413808970515
"209","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",6.62480253333333,"q2","own","std",-11.9587861884323,1.23413808970515
"210","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",6.62480253333333,"q2","own","adv",-11.8738493229697,1.23413808970515
"211","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",1.91231413333333,"q2","rent","std",-11.9587861884323,1.23413808970515
"212","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",1.91231413333333,"q2","rent","adv",-11.8738493229697,1.23413808970515
"213","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",6.62480253333333,"q3","own","std",-11.9587861884323,1.23413808970515
"214","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",6.62480253333333,"q3","own","adv",-11.8738493229697,1.23413808970515
"215","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",1.91231413333333,"q3","rent","std",-11.9587861884323,1.23413808970515
"216","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","electricity","electricity","electricity",1.91231413333333,"q3","rent","adv",-11.8738493229697,1.23413808970515
"217","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",12.0235567933333,"q1","own","std",-12.0644853982154,1.23413808970515
"218","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",12.0235567933333,"q1","own","adv",-12.0323981376443,1.23413808970515
"219","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",12.36499654,"q1","rent","std",-12.0644853982154,1.23413808970515
"220","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",12.36499654,"q1","rent","adv",-12.0323981376443,1.23413808970515
"221","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",18.9255173866667,"q2","own","std",-12.0644853982154,1.23413808970515
"222","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",18.9255173866667,"q2","own","adv",-12.0323981376443,1.23413808970515
"223","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",5.46303594666667,"q2","rent","std",-12.0644853982154,1.23413808970515
"224","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",5.46303594666667,"q2","rent","adv",-12.0323981376443,1.23413808970515
"225","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",18.9255173866667,"q3","own","std",-12.0644853982154,1.23413808970515
"226","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",18.9255173866667,"q3","own","adv",-12.0323981376443,1.23413808970515
"227","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",5.46303594666667,"q3","rent","std",-12.0644853982154,1.23413808970515
"228","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","heat_pump","electricity","electricity",5.46303594666667,"q3","rent","adv",-12.0323981376443,1.23413808970515
"229","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","oil","oil","electricity",37.8641090666667,"q1","own","std",-12.021024034663,1.23413808970515
"230","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","oil","oil","electricity",37.8641090666667,"q1","own","adv",-11.9672060923157,1.23413808970515
"231","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","oil","oil","electricity",38.9393576,"q1","rent","std",-12.021024034663,1.23413808970515
"232","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","oil","oil","electricity",38.9393576,"q1","rent","adv",-11.9672060923157,1.23413808970515
"233","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","oil","oil","electricity",59.5994901333333,"q2","own","std",-12.021024034663,1.23413808970515
"234","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","oil","oil","electricity",59.5994901333333,"q2","own","adv",-11.9672060923157,1.23413808970515
"235","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","oil","oil","electricity",17.2039765333333,"q2","rent","std",-12.021024034663,1.23413808970515
"236","C-WEU-CYP","rur","Zone_3A Warm Humid","perm","mfh","WEU",2020,"p3",1995,"avg","oil","oil","electricity",17.2039765333333,"q2","rent","adv",-11.9672060923157,1.23413808970515
