region_gea,urt,inc_cl,year,value
EEU,urb,d4,2040,58217.1347
EEU,urb,d4,2045,63227.4291
EEU,urb,d4,2050,68276.8557
EEU,urb,d4,2055,73326.1999
EEU,urb,d4,2060,78290.8565
EEU,urb,d4,2065,82598.4088
EEU,urb,d4,2070,86226.9467
EEU,urb,d4,2075,89120.6068
EEU,urb,d4,2080,91683.0173
EEU,urb,d4,2085,94117.5325
EEU,urb,d4,2090,96647.8407
EEU,urb,d4,2095,99116.7189
EEU,urb,d4,2100,101777.0475
EEU,urb,d5,2020,53681.9913
EEU,urb,d5,2025,59683.4302
EEU,urb,d5,2030,64581.8095
EEU,urb,d5,2035,70810.3478
EEU,urb,d5,2040,77439.5872
EEU,urb,d5,2045,84266.1614
EEU,urb,d5,2050,91134.3379
EEU,urb,d5,2055,97994.2406
EEU,urb,d5,2060,104734.5279
EEU,urb,d5,2065,110592.4917
EEU,urb,d5,2070,115542.4943
EEU,urb,d5,2075,119511.9887
EEU,urb,d5,2080,123043.3045
EEU,urb,d5,2085,126412.8509
EEU,urb,d5,2090,129925.4815
EEU,urb,d5,2095,133375.7944
EEU,urb,d5,2100,137109.8547
EEU,urb,d6,2020,66857.2817
EEU,urb,d6,2025,74720.3526
EEU,urb,d6,2030,81189.4673
EEU,urb,d6,2035,89272.9456
EEU,urb,d6,2040,97849.8418
EEU,urb,d6,2045,106666.8718
EEU,urb,d6,2050,115524.6690
EEU,urb,d6,2055,124362.6816
EEU,urb,d6,2060,133041.5335
EEU,urb,d6,2065,140595.8557
EEU,urb,d6,2070,146997.3568
EEU,urb,d6,2075,152156.4900
EEU,urb,d6,2080,156764.9914
EEU,urb,d6,2085,161179.1688
EEU,urb,d6,2090,165792.9714
EEU,urb,d6,2095,170351.4076
EEU,urb,d6,2100,175303.4515
EEU,urb,d7,2020,83838.3091
EEU,urb,d7,2025,94231.2490
EEU,urb,d7,2030,102829.9830
EEU,urb,d7,2035,113400.0904
EEU,urb,d7,2040,124583.1417
EEU,urb,d7,2045,136061.1576
EEU,urb,d7,2050,147576.4722
EEU,urb,d7,2055,159054.8270
EEU,urb,d7,2060,170320.3191
EEU,urb,d7,2065,180141.4712
EEU,urb,d7,2070,188487.6059
EEU,urb,d7,2075,195247.5685
EEU,urb,d7,2080,201310.7425
EEU,urb,d7,2085,207140.1622
EEU,urb,d7,2090,213249.1731
EEU,urb,d7,2095,219319.3309
EEU,urb,d7,2100,225938.1647
EEU,urb,d8,2020,108000.6831
EEU,urb,d8,2025,122168.8201
EEU,urb,d8,2030,133933.6763
EEU,urb,d8,2035,148166.8707
EEU,urb,d8,2040,163183.6802
EEU,urb,d8,2045,178573.5000
EEU,urb,d8,2050,193992.8465
EEU,urb,d8,2055,209347.9077
EEU,urb,d8,2060,224410.2311
EEU,urb,d8,2065,237563.1532
EEU,urb,d8,2070,248773.9671
EEU,urb,d8,2075,257901.1775
EEU,urb,d8,2080,266122.0975
EEU,urb,d8,2085,274056.6092
EEU,urb,d8,2090,282393.9908
EEU,urb,d8,2095,290726.2096
EEU,urb,d8,2100,299845.8411
EEU,urb,d9,2020,149477.9602
EEU,urb,d9,2025,170498.5239
EEU,urb,d9,2030,187956.0389
EEU,urb,d9,2035,208719.6166
EEU,urb,d9,2040,230564.2043
EEU,urb,d9,2045,252918.3789
EEU,urb,d9,2050,275284.8857
EEU,urb,d9,2055,297535.4540
EEU,urb,d9,2060,319349.9542
EEU,urb,d9,2065,338437.1306
EEU,urb,d9,2070,354763.3469
EEU,urb,d9,2075,368135.9585
EEU,urb,d9,2080,380240.1080
EEU,urb,d9,2085,391974.9699
EEU,urb,d9,2090,404344.2964
EEU,urb,d9,2095,416788.0265
EEU,urb,d9,2100,430467.3039
EEU,urb,d10,2020,287962.7449
EEU,urb,d10,2025,334859.7776
EEU,urb,d10,2030,373498.4263
EEU,urb,d10,2035,418090.5410
EEU,urb,d10,2040,464782.1101
EEU,urb,d10,2045,512452.0625
EEU,urb,d10,2050,560038.9644
EEU,urb,d10,2055,607294.7968
EEU,urb,d10,2060,653582.2624
EEU,urb,d10,2065,694248.4559
EEU,urb,d10,2070,729278.2393
EEU,urb,d10,2075,758315.5231
EEU,urb,d10,2080,784852.3709
EEU,urb,d10,2085,810803.0883
EEU,urb,d10,2090,838323.0204
EEU,urb,d10,2095,866357.7810
EEU,urb,d10,2100,897433.2797
EEU,rur,d1,2020,8695.8112
EEU,rur,d1,2025,9404.1554
EEU,rur,d1,2030,9921.3694
EEU,rur,d1,2035,10689.6369
EEU,rur,d1,2040,11529.3323
EEU,rur,d1,2045,12407.0192
EEU,rur,d1,2050,13300.7901
EEU,rur,d1,2055,14200.8473
EEU,rur,d1,2060,15089.4158
EEU,rur,d1,2065,15853.8353
EEU,rur,d1,2070,16487.2300
EEU,rur,d1,2075,16977.3456
EEU,rur,d1,2080,17400.4034
EEU,rur,d1,2085,17792.5911
EEU,rur,d1,2090,18193.2685
EEU,rur,d1,2095,18568.8784
EEU,rur,d1,2100,18963.1067
EEU,rur,d2,2020,19787.1340
EEU,rur,d2,2025,21607.4994
EEU,rur,d2,2030,23018.1371
EEU,rur,d2,2035,24967.8614
EEU,rur,d2,2040,27073.3787
EEU,rur,d2,2045,29259.2903
EEU,rur,d2,2050,31473.3279
EEU,rur,d2,2055,33694.9424
EEU,rur,d2,2060,35883.6077
EEU,rur,d2,2065,37774.1336
EEU,rur,d2,2070,39353.1702
EEU,rur,d2,2075,40593.2113
EEU,rur,d2,2080,41677.2157
EEU,rur,d2,2085,42694.5553
EEU,rur,d2,2090,43742.9087
EEU,rur,d2,2095,44745.9852
EEU,rur,d2,2100,45813.0705
EEU,rur,d3,2020,29138.1767
EEU,rur,d3,2025,32033.7554
EEU,rur,d3,2030,34334.8111
EEU,rur,d3,2035,37401.0673
EEU,rur,d3,2040,40691.5677
EEU,rur,d3,2045,44095.6558
EEU,rur,d3,2050,47533.6394
EEU,rur,d3,2055,50976.6246
EEU,rur,d3,2060,54364.7155
EEU,rur,d3,2065,57298.5383
EEU,rur,d3,2070,59760.6480
EEU,rur,d3,2075,61710.9428
EEU,rur,d3,2080,63428.2958
EEU,rur,d3,2085,65051.2908
EEU,rur,d3,2090,66731.9156
EEU,rur,d3,2095,68358.0714
EEU,rur,d3,2100,70100.7622
EEU,rur,d4,2020,39106.0411
EEU,rur,d4,2025,43246.2166
EEU,rur,d4,2030,46588.4030
EEU,rur,d4,2035,50926.4776
EEU,rur,d4,2040,55560.4764
EEU,rur,d4,2045,60342.1329
EEU,rur,d4,2050,65161.1360
EEU,rur,d4,2055,69980.0604
EEU,rur,d4,2060,74718.1617
EEU,rur,d4,2065,78829.1448
EEU,rur,d4,2070,82292.0994
EEU,rur,d4,2075,85053.7113
EEU,rur,d4,2080,87499.1898
EEU,rur,d4,2085,89822.6093
EEU,rur,d4,2090,92237.4504
EEU,rur,d4,2095,94593.6648
EEU,rur,d4,2100,97132.5929
EEU,rur,d5,2020,51021.5567
EEU,rur,d5,2025,56725.5693
EEU,rur,d5,2030,61381.1889
EEU,rur,d5,2035,67301.0461
EEU,rur,d5,2040,73601.7459
EEU,rur,d5,2045,80090.0008
EEU,rur,d5,2050,86617.7962
EEU,rur,d5,2055,93137.7279
EEU,rur,d5,2060,99543.9722
EEU,rur,d5,2065,105111.6202
EEU,rur,d5,2070,109816.3048
EEU,rur,d5,2075,113589.0744
EEU,rur,d5,2080,116945.3811
EEU,rur,d5,2085,120147.9355
EEU,rur,d5,2090,123486.4832
EEU,rur,d5,2095,126765.8014
EEU,rur,d5,2100,130314.8048
EEU,rur,d6,2020,63356.9241
EEU,rur,d6,2025,70808.3186
EEU,rur,d6,2030,76938.7385
EEU,rur,d6,2035,84599.0009
EEU,rur,d6,2040,92726.8479
EEU,rur,d6,2045,101082.2565
EEU,rur,d6,2050,109476.2978
EEU,rur,d6,2055,117851.5903
EEU,rur,d6,2060,126076.0551
EEU,rur,d6,2065,133234.8658
EEU,rur,d6,2070,139301.2120
EEU,rur,d6,2075,144190.2353
EEU,rur,d6,2080,148557.4555
EEU,rur,d6,2085,152740.5257
EEU,rur,d6,2090,157112.7696
EEU,rur,d6,2095,161432.5459
EEU,rur,d6,2100,166125.3222
EEU,rur,d7,2020,77903.9647
EEU,rur,d7,2025,87561.2590
EEU,rur,d7,2030,95551.3470
EEU,rur,d7,2035,105373.2683
EEU,rur,d7,2040,115764.7473
EEU,rur,d7,2045,126430.3125
EEU,rur,d7,2050,137130.5361
EEU,rur,d7,2055,147796.4162
EEU,rur,d7,2060,158264.5007
EEU,rur,d7,2065,167390.4800
EEU,rur,d7,2070,175145.8486
EEU,rur,d7,2075,181427.3194
EEU,rur,d7,2080,187061.3225
EEU,rur,d7,2085,192478.1172
EEU,rur,d7,2090,198154.7127
EEU,rur,d7,2095,203795.2052
EEU,rur,d7,2100,209945.5367
EEU,rur,d8,2020,99569.0929
EEU,rur,d8,2025,112631.1265
EEU,rur,d8,2030,123477.5028
EEU,rur,d8,2035,136599.5148
EEU,rur,d8,2040,150443.9652
EEU,rur,d8,2045,164632.3050
EEU,rur,d8,2050,178847.8665
EEU,rur,d8,2055,193004.1613
EEU,rur,d8,2060,206890.5723
EEU,rur,d8,2065,219016.6486
EEU,rur,d8,2070,229352.2367
EEU,rur,d8,2075,237766.8877
EEU,rur,d8,2080,245346.0022
EEU,rur,d8,2085,252661.0683
EEU,rur,d8,2090,260347.5523
EEU,rur,d8,2095,268029.2766
EEU,rur,d8,2100,276436.9404
EEU,rur,d9,2020,133463.4963
EEU,rur,d9,2025,152232.0018
EEU,rur,d9,2030,167819.1892
EEU,rur,d9,2035,186358.2412
EEU,rur,d9,2040,205862.4882
EEU,rur,d9,2045,225821.7269
EEU,rur,d9,2050,245791.9766
EEU,rur,d9,2055,265658.7090
EEU,rur,d9,2060,285136.0919
EEU,rur,d9,2065,302178.3455
EEU,rur,d9,2070,316755.4370
EEU,rur,d9,2075,328695.3611
EEU,rur,d9,2080,339502.7210
EEU,rur,d9,2085,349980.3573
EEU,rur,d9,2090,361024.4842
EEU,rur,d9,2095,372135.0433
EEU,rur,d9,2100,384348.7783
EEU,rur,d10,2020,252871.2718
EEU,rur,d10,2025,294053.3779
EEU,rur,d10,2030,327983.4762
EEU,rur,d10,2035,367141.5442
EEU,rur,d10,2040,408143.2247
EEU,rur,d10,2045,450004.0615
EEU,rur,d10,2050,491791.9685
EEU,rur,d10,2055,533289.1505
EEU,rur,d10,2060,573935.9721
EEU,rur,d10,2065,609646.5362
EEU,rur,d10,2070,640407.5497
EEU,rur,d10,2075,665906.3165
EEU,rur,d10,2080,689209.3534
EEU,rur,d10,2085,711997.6863
EEU,rur,d10,2090,736164.0077
EEU,rur,d10,2095,760782.4199
EEU,rur,d10,2100,788071.0224
FSU,urb,d1,2020,7073.5664
FSU,urb,d1,2025,7649.7656
FSU,urb,d1,2030,8070.4909
FSU,urb,d1,2035,8695.4345
FSU,urb,d1,2040,9378.4807
FSU,urb,d1,2045,10092.4310
FSU,urb,d1,2050,10819.4646
FSU,urb,d1,2055,11551.6119
FSU,urb,d1,2060,12274.4137
FSU,urb,d1,2065,12896.2271
FSU,urb,d1,2070,13411.4591
FSU,urb,d1,2075,13810.1412
FSU,urb,d1,2080,14154.2756
FSU,urb,d1,2085,14473.2989
FSU,urb,d1,2090,14799.2280
FSU,urb,d1,2095,15104.7661
FSU,urb,d1,2100,15425.4492
FSU,urb,d2,2020,19150.1450
FSU,urb,d2,2025,20911.9090
FSU,urb,d2,2030,22277.1354
FSU,urb,d2,2035,24164.0939
FSU,urb,d2,2040,26201.8303
FSU,urb,d2,2045,28317.3728
FSU,urb,d2,2050,30460.1360
FSU,urb,d2,2055,32610.2320
FSU,urb,d2,2060,34728.4397
FSU,urb,d2,2065,36558.1056
FSU,urb,d2,2070,38086.3097
FSU,urb,d2,2075,39286.4313
FSU,urb,d2,2080,40335.5393
FSU,urb,d2,2085,41320.1287
FSU,urb,d2,2090,42334.7334
FSU,urb,d2,2095,43305.5188
FSU,urb,d2,2100,44338.2524
FSU,urb,d3,2020,30192.3749
FSU,urb,d3,2025,33192.7136
FSU,urb,d3,2030,35577.0198
FSU,urb,d3,2035,38754.2110
FSU,urb,d3,2040,42163.7594
FSU,urb,d3,2045,45691.0049
FSU,urb,d3,2050,49253.3722
FSU,urb,d3,2055,52820.9222
FSU,urb,d3,2060,56331.5918
FSU,urb,d3,2065,59371.5582
FSU,urb,d3,2070,61922.7452
FSU,urb,d3,2075,63943.6003
FSU,urb,d3,2080,65723.0859
FSU,urb,d3,2085,67404.7997
FSU,urb,d3,2090,69146.2283
FSU,urb,d3,2095,70831.2173
FSU,urb,d3,2100,72636.9574
FSU,urb,d4,2020,40975.9204
FSU,urb,d4,2025,45314.0610
FSU,urb,d4,2030,48816.0561
FSU,urb,d4,2035,53361.5584
FSU,urb,d4,2040,58217.1347
FSU,urb,d4,2045,63227.4291
FSU,urb,d4,2050,68276.8557
FSU,urb,d4,2055,73326.1999
FSU,urb,d4,2060,78290.8565
FSU,urb,d4,2065,82598.4088
FSU,urb,d4,2070,86226.9467
FSU,urb,d4,2075,89120.6068
FSU,urb,d4,2080,91683.0173
FSU,urb,d4,2085,94117.5325
FSU,urb,d4,2090,96647.8407
FSU,urb,d4,2095,99116.7189
FSU,urb,d4,2100,101777.0475
FSU,urb,d5,2020,53681.9913
FSU,urb,d5,2025,59683.4302
FSU,urb,d5,2030,64581.8095
FSU,urb,d5,2035,70810.3478
FSU,urb,d5,2040,77439.5872
FSU,urb,d5,2045,84266.1614
FSU,urb,d5,2050,91134.3379
FSU,urb,d5,2055,97994.2406
FSU,urb,d5,2060,104734.5279
FSU,urb,d5,2065,110592.4917
FSU,urb,d5,2070,115542.4943
FSU,urb,d5,2075,119511.9887
FSU,urb,d5,2080,123043.3045
FSU,urb,d5,2085,126412.8509
FSU,urb,d5,2090,129925.4815
FSU,urb,d5,2095,133375.7944
FSU,urb,d5,2100,137109.8547
FSU,urb,d6,2020,66857.2817
FSU,urb,d6,2025,74720.3526
FSU,urb,d6,2030,81189.4673
FSU,urb,d6,2035,89272.9456
FSU,urb,d6,2040,97849.8418
FSU,urb,d6,2045,106666.8718
FSU,urb,d6,2050,115524.6690
FSU,urb,d6,2055,124362.6816
FSU,urb,d6,2060,133041.5335
FSU,urb,d6,2065,140595.8557
FSU,urb,d6,2070,146997.3568
FSU,urb,d6,2075,152156.4900
FSU,urb,d6,2080,156764.9914
FSU,urb,d6,2085,161179.1688
FSU,urb,d6,2090,165792.9714
FSU,urb,d6,2095,170351.4076
FSU,urb,d6,2100,175303.4515
FSU,urb,d7,2020,83838.3091
FSU,urb,d7,2025,94231.2490
FSU,urb,d7,2030,102829.9830
FSU,urb,d7,2035,113400.0904
FSU,urb,d7,2040,124583.1417
FSU,urb,d7,2045,136061.1576
FSU,urb,d7,2050,147576.4722
FSU,urb,d7,2055,159054.8270
FSU,urb,d7,2060,170320.3191
FSU,urb,d7,2065,180141.4712
FSU,urb,d7,2070,188487.6059
FSU,urb,d7,2075,195247.5685
FSU,urb,d7,2080,201310.7425
FSU,urb,d7,2085,207140.1622
FSU,urb,d7,2090,213249.1731
FSU,urb,d7,2095,219319.3309
FSU,urb,d7,2100,225938.1647
FSU,urb,d8,2020,108000.6831
FSU,urb,d8,2025,122168.8201
FSU,urb,d8,2030,133933.6763
FSU,urb,d8,2035,148166.8707
FSU,urb,d8,2040,163183.6802
FSU,urb,d8,2045,178573.5000
FSU,urb,d8,2050,193992.8465
FSU,urb,d8,2055,209347.9077
FSU,urb,d8,2060,224410.2311
FSU,urb,d8,2065,237563.1532
FSU,urb,d8,2070,248773.9671
FSU,urb,d8,2075,257901.1775
FSU,urb,d8,2080,266122.0975
FSU,urb,d8,2085,274056.6092
FSU,urb,d8,2090,282393.9908
FSU,urb,d8,2095,290726.2096
FSU,urb,d8,2100,299845.8411
FSU,urb,d9,2020,149477.9602
FSU,urb,d9,2025,170498.5239
FSU,urb,d9,2030,187956.0389
FSU,urb,d9,2035,208719.6166
FSU,urb,d9,2040,230564.2043
FSU,urb,d9,2045,252918.3789
FSU,urb,d9,2050,275284.8857
FSU,urb,d9,2055,297535.4540
FSU,urb,d9,2060,319349.9542
FSU,urb,d9,2065,338437.1306
FSU,urb,d9,2070,354763.3469
FSU,urb,d9,2075,368135.9585
FSU,urb,d9,2080,380240.1080
FSU,urb,d9,2085,391974.9699
FSU,urb,d9,2090,404344.2964
FSU,urb,d9,2095,416788.0265
FSU,urb,d9,2100,430467.3039
FSU,urb,d10,2020,287962.7449
FSU,urb,d10,2025,334859.7776
FSU,urb,d10,2030,373498.4263
FSU,urb,d10,2035,418090.5410
FSU,urb,d10,2040,464782.1101
FSU,urb,d10,2045,512452.0625
FSU,urb,d10,2050,560038.9644
FSU,urb,d10,2055,607294.7968
FSU,urb,d10,2060,653582.2624
FSU,urb,d10,2065,694248.4559
FSU,urb,d10,2070,729278.2393
FSU,urb,d10,2075,758315.5231
FSU,urb,d10,2080,784852.3709
FSU,urb,d10,2085,810803.0883
FSU,urb,d10,2090,838323.0204
FSU,urb,d10,2095,866357.7810
FSU,urb,d10,2100,897433.2797
FSU,rur,d1,2020,8695.8112
FSU,rur,d1,2025,9404.1554
FSU,rur,d1,2030,9921.3694
FSU,rur,d1,2035,10689.6369
FSU,rur,d1,2040,11529.3323
FSU,rur,d1,2045,12407.0192
FSU,rur,d1,2050,13300.7901
FSU,rur,d1,2055,14200.8473
FSU,rur,d1,2060,15089.4158
FSU,rur,d1,2065,15853.8353
FSU,rur,d1,2070,16487.2300
FSU,rur,d1,2075,16977.3456
FSU,rur,d1,2080,17400.4034
FSU,rur,d1,2085,17792.5911
FSU,rur,d1,2090,18193.2685
FSU,rur,d1,2095,18568.8784
FSU,rur,d1,2100,18963.1067
FSU,rur,d2,2020,19787.1340
FSU,rur,d2,2025,21607.4994
FSU,rur,d2,2030,23018.1371
FSU,rur,d2,2035,24967.8614
FSU,rur,d2,2040,27073.3787
FSU,rur,d2,2045,29259.2903
FSU,rur,d2,2050,31473.3279
FSU,rur,d2,2055,33694.9424
FSU,rur,d2,2060,35883.6077
FSU,rur,d2,2065,37774.1336
FSU,rur,d2,2070,39353.1702
FSU,rur,d2,2075,40593.2113
FSU,rur,d2,2080,41677.2157
FSU,rur,d2,2085,42694.5553
FSU,rur,d2,2090,43742.9087
FSU,rur,d2,2095,44745.9852
FSU,rur,d2,2100,45813.0705
FSU,rur,d3,2020,29138.1767
FSU,rur,d3,2025,32033.7554
FSU,rur,d3,2030,34334.8111
FSU,rur,d3,2035,37401.0673
FSU,rur,d3,2040,40691.5677
FSU,rur,d3,2045,44095.6558
FSU,rur,d3,2050,47533.6394
FSU,rur,d3,2055,50976.6246
FSU,rur,d3,2060,54364.7155
FSU,rur,d3,2065,57298.5383
FSU,rur,d3,2070,59760.6480
FSU,rur,d3,2075,61710.9428
FSU,rur,d3,2080,63428.2958
FSU,rur,d3,2085,65051.2908
FSU,rur,d3,2090,66731.9156
FSU,rur,d3,2095,68358.0714
FSU,rur,d3,2100,70100.7622
FSU,rur,d4,2020,39106.0411
FSU,rur,d4,2025,43246.2166
FSU,rur,d4,2030,46588.4030
FSU,rur,d4,2035,50926.4776
FSU,rur,d4,2040,55560.4764
FSU,rur,d4,2045,60342.1329
FSU,rur,d4,2050,65161.1360
FSU,rur,d4,2055,69980.0604
FSU,rur,d4,2060,74718.1617
FSU,rur,d4,2065,78829.1448
FSU,rur,d4,2070,82292.0994
FSU,rur,d4,2075,85053.7113
FSU,rur,d4,2080,87499.1898
FSU,rur,d4,2085,89822.6093
FSU,rur,d4,2090,92237.4504
FSU,rur,d4,2095,94593.6648
FSU,rur,d4,2100,97132.5929
FSU,rur,d5,2020,51021.5567
FSU,rur,d5,2025,56725.5693
FSU,rur,d5,2030,61381.1889
FSU,rur,d5,2035,67301.0461
FSU,rur,d5,2040,73601.7459
FSU,rur,d5,2045,80090.0008
FSU,rur,d5,2050,86617.7962
FSU,rur,d5,2055,93137.7279
FSU,rur,d5,2060,99543.9722
FSU,rur,d5,2065,105111.6202
FSU,rur,d5,2070,109816.3048
FSU,rur,d5,2075,113589.0744
FSU,rur,d5,2080,116945.3811
FSU,rur,d5,2085,120147.9355
FSU,rur,d5,2090,123486.4832
FSU,rur,d5,2095,126765.8014
FSU,rur,d5,2100,130314.8048
FSU,rur,d6,2020,63356.9241
FSU,rur,d6,2025,70808.3186
FSU,rur,d6,2030,76938.7385
FSU,rur,d6,2035,84599.0009
FSU,rur,d6,2040,92726.8479
FSU,rur,d6,2045,101082.2565
FSU,rur,d6,2050,109476.2978
FSU,rur,d6,2055,117851.5903
FSU,rur,d6,2060,126076.0551
FSU,rur,d6,2065,133234.8658
FSU,rur,d6,2070,139301.2120
FSU,rur,d6,2075,144190.2353
FSU,rur,d6,2080,148557.4555
FSU,rur,d6,2085,152740.5257
FSU,rur,d6,2090,157112.7696
FSU,rur,d6,2095,161432.5459
FSU,rur,d6,2100,166125.3222
FSU,rur,d7,2020,77903.9647
FSU,rur,d7,2025,87561.2590
FSU,rur,d7,2030,95551.3470
FSU,rur,d7,2035,105373.2683
FSU,rur,d7,2040,115764.7473
FSU,rur,d7,2045,126430.3125
FSU,rur,d7,2050,137130.5361
FSU,rur,d7,2055,147796.4162
FSU,rur,d7,2060,158264.5007
FSU,rur,d7,2065,167390.4800
FSU,rur,d7,2070,175145.8486
FSU,rur,d7,2075,181427.3194
FSU,rur,d7,2080,187061.3225
FSU,rur,d7,2085,192478.1172
FSU,rur,d7,2090,198154.7127
FSU,rur,d7,2095,203795.2052
FSU,rur,d7,2100,209945.5367
FSU,rur,d8,2020,99569.0929
FSU,rur,d8,2025,112631.1265
FSU,rur,d8,2030,123477.5028
FSU,rur,d8,2035,136599.5148
FSU,rur,d8,2040,150443.9652
FSU,rur,d8,2045,164632.3050
FSU,rur,d8,2050,178847.8665
FSU,rur,d8,2055,193004.1613
FSU,rur,d8,2060,206890.5723
FSU,rur,d8,2065,219016.6486
FSU,rur,d8,2070,229352.2367
FSU,rur,d8,2075,237766.8877
FSU,rur,d8,2080,245346.0022
FSU,rur,d8,2085,252661.0683
FSU,rur,d8,2090,260347.5523
FSU,rur,d8,2095,268029.2766
FSU,rur,d8,2100,276436.9404
FSU,rur,d9,2020,133463.4963
FSU,rur,d9,2025,152232.0018
FSU,rur,d9,2030,167819.1892
FSU,rur,d9,2035,186358.2412
FSU,rur,d9,2040,205862.4882
FSU,rur,d9,2045,225821.7269
FSU,rur,d9,2050,245791.9766
FSU,rur,d9,2055,265658.7090
FSU,rur,d9,2060,285136.0919
FSU,rur,d9,2065,302178.3455
FSU,rur,d9,2070,316755.4370
FSU,rur,d9,2075,328695.3611
FSU,rur,d9,2080,339502.7210
FSU,rur,d9,2085,349980.3573
FSU,rur,d9,2090,361024.4842
FSU,rur,d9,2095,372135.0433
FSU,rur,d9,2100,384348.7783
FSU,rur,d10,2020,252871.2718
FSU,rur,d10,2025,294053.3779
FSU,rur,d10,2030,327983.4762
FSU,rur,d10,2035,367141.5442
FSU,rur,d10,2040,408143.2247
FSU,rur,d10,2045,450004.0615
FSU,rur,d10,2050,491791.9685
FSU,rur,d10,2055,533289.1505
FSU,rur,d10,2060,573935.9721
FSU,rur,d10,2065,609646.5362
FSU,rur,d10,2070,640407.5497
FSU,rur,d10,2075,665906.3165
FSU,rur,d10,2080,689209.3534
FSU,rur,d10,2085,711997.6863
FSU,rur,d10,2090,736164.0077
FSU,rur,d10,2095,760782.4199
FSU,rur,d10,2100,788071.0224
LAC,urb,d1,2020,7073.5664
LAC,urb,d1,2025,7649.7656
LAC,urb,d1,2030,8070.4909
LAC,urb,d1,2035,8695.4345
LAC,urb,d1,2040,9378.4807
LAC,urb,d1,2045,10092.4310
LAC,urb,d1,2050,10819.4646
LAC,urb,d1,2055,11551.6119
LAC,urb,d1,2060,12274.4137
LAC,urb,d1,2065,12896.2271
LAC,urb,d1,2070,13411.4591
LAC,urb,d1,2075,13810.1412
LAC,urb,d1,2080,14154.2756
LAC,urb,d1,2085,14473.2989
LAC,urb,d1,2090,14799.2280
LAC,urb,d1,2095,15104.7661
LAC,urb,d1,2100,15425.4492
LAC,urb,d2,2020,19150.1450
LAC,urb,d2,2025,20911.9090
LAC,urb,d2,2030,22277.1354
LAC,urb,d2,2035,24164.0939
LAC,urb,d2,2040,26201.8303
LAC,urb,d2,2045,28317.3728
LAC,urb,d2,2050,30460.1360
LAC,urb,d2,2055,32610.2320
LAC,urb,d2,2060,34728.4397
LAC,urb,d2,2065,36558.1056
LAC,urb,d2,2070,38086.3097
LAC,urb,d2,2075,39286.4313
LAC,urb,d2,2080,40335.5393
LAC,urb,d2,2085,41320.1287
LAC,urb,d2,2090,42334.7334
LAC,urb,d2,2095,43305.5188
LAC,urb,d2,2100,44338.2524
LAC,urb,d3,2020,30192.3749
LAC,urb,d3,2025,33192.7136
LAC,urb,d3,2030,35577.0198
LAC,urb,d3,2035,38754.2110
LAC,urb,d3,2040,42163.7594
LAC,urb,d3,2045,45691.0049
LAC,urb,d3,2050,49253.3722
LAC,urb,d3,2055,52820.9222
LAC,urb,d3,2060,56331.5918
LAC,urb,d3,2065,59371.5582
LAC,urb,d3,2070,61922.7452
LAC,urb,d3,2075,63943.6003
LAC,urb,d3,2080,65723.0859
LAC,urb,d3,2085,67404.7997
LAC,urb,d3,2090,69146.2283
LAC,urb,d3,2095,70831.2173
LAC,urb,d3,2100,72636.9574
LAC,urb,d4,2020,40975.9204
LAC,urb,d4,2025,45314.0610
LAC,urb,d4,2030,48816.0561
LAC,urb,d4,2035,53361.5584
LAC,urb,d4,2040,58217.1347
LAC,urb,d4,2045,63227.4291
LAC,urb,d4,2050,68276.8557
LAC,urb,d4,2055,73326.1999
LAC,urb,d4,2060,78290.8565
LAC,urb,d4,2065,82598.4088
LAC,urb,d4,2070,86226.9467
LAC,urb,d4,2075,89120.6068
LAC,urb,d4,2080,91683.0173
LAC,urb,d4,2085,94117.5325
LAC,urb,d4,2090,96647.8407
LAC,urb,d4,2095,99116.7189
LAC,urb,d4,2100,101777.0475
LAC,urb,d5,2020,53681.9913
LAC,urb,d5,2025,59683.4302
LAC,urb,d5,2030,64581.8095
LAC,urb,d5,2035,70810.3478
LAC,urb,d5,2040,77439.5872
LAC,urb,d5,2045,84266.1614
LAC,urb,d5,2050,91134.3379
LAC,urb,d5,2055,97994.2406
LAC,urb,d5,2060,104734.5279
LAC,urb,d5,2065,110592.4917
LAC,urb,d5,2070,115542.4943
LAC,urb,d5,2075,119511.9887
LAC,urb,d5,2080,123043.3045
LAC,urb,d5,2085,126412.8509
LAC,urb,d5,2090,129925.4815
LAC,urb,d5,2095,133375.7944
LAC,urb,d5,2100,137109.8547
LAC,urb,d6,2020,66857.2817
LAC,urb,d6,2025,74720.3526
LAC,urb,d6,2030,81189.4673
LAC,urb,d6,2035,89272.9456
LAC,urb,d6,2040,97849.8418
LAC,urb,d6,2045,106666.8718
LAC,urb,d6,2050,115524.6690
LAC,urb,d6,2055,124362.6816
LAC,urb,d6,2060,133041.5335
LAC,urb,d6,2065,140595.8557
LAC,urb,d6,2070,146997.3568
LAC,urb,d6,2075,152156.4900
LAC,urb,d6,2080,156764.9914
LAC,urb,d6,2085,161179.1688
LAC,urb,d6,2090,165792.9714
LAC,urb,d6,2095,170351.4076
LAC,urb,d6,2100,175303.4515
LAC,urb,d7,2020,83838.3091
LAC,urb,d7,2025,94231.2490
LAC,urb,d7,2030,102829.9830
LAC,urb,d7,2035,113400.0904
LAC,urb,d7,2040,124583.1417
LAC,urb,d7,2045,136061.1576
LAC,urb,d7,2050,147576.4722
LAC,urb,d7,2055,159054.8270
