region_bld,urt,inc_cl,region_gea,clim,arch,mat,year,yr_con,bld_age,n_units_arch
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,1975,p2,10018333.342269992
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,1980,p2,9951471.695750011
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,1985,p2,11243311.502159987
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,1990,p2,14091734.927900007
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,1995,p3,14816192.123879984
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,2000,p3,15587043.280840002
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,2005,p3,14668995.981540011
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,2010,p3,15380059.469809989
R32CAN,urb,ns,"NAM",Zone_6A Cold Humid,comm,perm,2015,2015,p3,20671278.92135001
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1945,p1,42386307.52355001
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1960,p2,35953010.754170015
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1965,p2,13323516.508659985
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1970,p2,14142649.411100015
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1975,p2,7381565.291269986
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1980,p2,7332301.247780009
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1985,p2,8284136.203909994
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1990,p2,10382870.871189993
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,1995,p3,10916655.075669995
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,2000,p3,11484622.615810022
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,2005,p3,10808200.116289979
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,2010,p3,11332115.760330018
R32CAN,urb,ns,"NAM",Zone_7A Very cold Humid,comm,perm,2015,2015,p3,15230716.5073
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,8129025.288
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1960,p2,2356370.5351900007
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,1096235.335149998
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,923903.2483000013
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,789449.3825699983
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,937228.8580600023
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,1285101.287489999
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,1628271.1293800003
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,1415382.9285500015
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,1360782.3340799974
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,1270256.8687400008
R32CAS-CAU,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,1590707.7223900016
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1945,p1,5011077.013289999
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1960,p2,1452567.0428400007
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1965,p2,675766.0967499993
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1970,p2,569533.2670300009
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1975,p2,486650.1842500002
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1980,p2,577747.7398099983
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1985,p2,792191.1045000004
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1990,p2,1003735.5942200006
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1995,p3,872502.2505200006
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2000,p3,838844.1212699999
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2005,p3,783040.3733000001
R32CAS-CAU,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2010,p3,980579.9121399992
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,5723649.203090001
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,1659121.2178899993
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,771859.63633
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,650520.5610300001
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,555851.5528499999
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,659903.1269700004
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,904840.2114000001
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,1146466.2025199991
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,996571.55491
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,958127.2595600003
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,894388.2516000011
R32CAS-CAU,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,1120017.7961299976
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1945,p1,3126581.570320001
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1960,p2,906306.0363799998
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1965,p2,421633.4768699999
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1970,p2,355351.1973100005
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1975,p2,303637.6198699993
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1980,p2,360476.4865600003
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1985,p2,494275.00335000025
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1990,p2,626264.8133399992
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1995,p3,544383.8618500006
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2000,p3,523383.40899999894
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2005,p3,488565.5506000002
R32CAS-CAU,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2010,p3,611817.1948800007
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,3965173.7845600005
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1960,p2,1936636.3231999993
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,1197629.7549100013
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,1296824.6314199993
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,1489831.3410399996
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,1500795.4325899996
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,1678851.350849999
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,1695797.7634799997
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,52018.48758000074
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,331994.4308400003
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,1185453.870470002
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,1680479.4301
R32CAS-CAU,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2015,p3,2644377.8734
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1945,p1,4859617.642329999
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1960,p2,2373492.9549999987
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1965,p2,1467785.0208200018
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1970,p2,1589355.77614
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1975,p2,1825899.9636599994
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1980,p2,1839337.2795300013
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1985,p2,2057558.1516999998
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1990,p2,2078327.2504600016
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1995,p3,63752.55504999755
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2000,p3,406884.05629000225
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2005,p3,1452862.5619299975
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2010,p3,2059553.4848799994
R32CAS-CAU,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2015,p3,3240883.2663700003
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,3894129.8551000003
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,1901937.6537600004
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,1176171.8495299998
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,1273589.4536699993
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,1463138.0664300008
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,1473905.7145899993
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,1648771.4089400012
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,1665414.1931199993
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,51086.47351999966
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,326046.09413000004
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,1164214.1201500006
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,1650370.3179399983
R32CAS-CAU,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2015,p3,2596998.614550001
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1945,p1,3358835.65641
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1960,p2,1640493.83189
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1965,p2,1014493.120000001
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1970,p2,1098519.5224399988
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1975,p2,1262012.4368600012
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1980,p2,1271299.9444399998
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1985,p2,1422128.2812300005
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1990,p2,1436483.3179199996
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1995,p3,44064.03361000058
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2000,p3,281227.20282999857
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2005,p3,1004179.1219000017
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2010,p3,1423507.40131
R32CAS-CAU,urb,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2015,p3,2240010.444169999
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1945,p1,1853785.12039
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1960,p2,768543.9881899997
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1965,p2,438802.22100000037
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1970,p2,395235.6799999999
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1975,p2,470409.06259999954
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1980,p2,533995.2234300001
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1985,p2,732392.1159300003
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1990,p2,954805.3102599999
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1995,p3,969560.9877600009
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,2000,p3,821078.3172100001
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,2005,p3,735379.8223399991
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,2010,p3,939559.0480999997
R32CAS-OTH,rur,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,2015,p3,419963.7249599998
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,10089444.26043
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1960,p2,4182891.3422600026
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,2388232.8654899974
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,2151116.825380001
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,2560256.8304800005
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,2906332.0138099976
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,3986130.511640005
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,5196640.566070001
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,5276950.08211
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,4468815.626979995
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,4002391.456310004
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,5113660.985229999
R32CAS-OTH,rur,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2015,p3,2285702.1279800027
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1945,p1,19113414.834140003
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1960,p2,7924057.595980004
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1965,p2,4524261.624380002
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1970,p2,4075069.6647999967
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1975,p2,4850143.339909999
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1980,p2,5505747.194010001
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1985,p2,7551314.431759997
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1990,p2,9844501.274720006
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1995,p3,9996639.396119997
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2000,p3,8465711.756849997
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2005,p3,7582119.119639999
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2010,p3,9687304.990180012
R32CAS-OTH,rur,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2015,p3,4330027.683589988
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,12507549.083349999
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,5185391.52636
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,2960612.994790001
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,2666668.112059998
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,3173865.393059998
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,3602883.308260002
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,4941473.65704
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,6442102.7829599995
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1995,p3,6541659.82375
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2000,p3,5539842.369510005
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2005,p3,4961631.810309994
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2010,p3,6339235.7515
R32CAS-OTH,rur,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,2015,p3,2833509.0434700106
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1945,p1,1649003.13618
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1960,p2,683645.2795499999
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1965,p2,390329.0789300005
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1970,p2,351575.20074999996
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1975,p2,418444.4092299994
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1980,p2,475006.40093000047
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1985,p2,651486.9942699999
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1990,p2,849330.8818500004
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,1995,p3,862456.5447199994
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2000,p3,730376.3015699999
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2005,p3,654144.6578800005
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2010,p3,835768.8277699997
R32CAS-OTH,rur,ns,FSU,Zone_6A Cold Humid,comm,perm,2015,2015,p3,373571.61408999946
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1945,p1,10107245.087679997
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1960,p2,4190271.226090003
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1965,p2,2392446.4296600004
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1970,p2,2154912.0452400013
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1975,p2,2564773.8968800013
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1980,p2,2911459.6613899977
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1985,p2,3993163.249940004
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1990,p2,5205809.009729994
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,1995,p3,5286260.2160100015
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,2000,p3,4476699.967590004
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,2005,p3,4009452.883789998
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,2010,p3,5122683.027850002
R32CAS-OTH,rur,ns,FSU,Zone_7A Very cold Humid,comm,perm,2015,2015,p3,2289734.797
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1945,p1,1953400.12065
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1960,p2,1154827.4351300006
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1965,p2,806308.3626799996
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1970,p2,869568.3128999999
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1975,p2,1002285.30733
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1980,p2,1046107.4992499999
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1985,p2,1192184.2140799996
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1990,p2,1192210.2434799997
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,1995,p3,660864.7507800015
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,2000,p3,666185.1431599985
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,2005,p3,1050037.5566700012
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,2010,p3,1551319.257819999
R32CAS-OTH,urb,ns,FSU,Zone_3B Warm Dry,comm,perm,2015,2015,p3,2545518.9658300006
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1945,p1,7428259.6288
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1960,p2,4391500.708849997
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1965,p2,3066175.6367800003
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1970,p2,3306736.3540800023
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1975,p2,3811423.6843400025
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1980,p2,3978067.7915099924
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1985,p2,4533558.574950005
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1990,p2,4533657.5578599945
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,1995,p3,2513092.374860004
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2000,p3,2533324.4080000003
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2005,p3,3993012.7516399953
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2010,p3,5899253.35425
R32CAS-OTH,urb,ns,FSU,Zone_4A Mixed Humid,comm,perm,2015,2015,p3,9679929.661160002
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1945,p1,5517700.912280001
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1960,p2,3262000.613659999
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1965,p2,2277550.99493
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1970,p2,2456239.1609299984
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1975,p2,2831120.207290001
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1980,p2,2954903.21815
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1985,p2,3367520.998859999
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1990,p2,3367594.5232299976
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,1995,p3,1866721.5178800034
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2000,p3,1881749.8439499994
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2005,p3,2966004.313709998
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2010,p3,4381957.1799099995
R32CAS-OTH,urb,ns,FSU,Zone_4B Mixed Dry,comm,perm,2015,2015,p3,7190238.278070005
R32CAS-OTH,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1945,p1,3770002.38531
R32CAS-OTH,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1960,p2,2228781.5685799993
R32CAS-OTH,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1965,p2,1556150.436570001
R32CAS-OTH,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1970,p2,1678240.2023200006
R32CAS-OTH,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1975,p2,1934379.935449999
R32CAS-OTH,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1980,p2,2018955.4232199998
R32CAS-OTH,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1985,p2,2300879.007379999
R32CAS-OTH,urb,ns,FSU,Zone_5A Cool Humid,comm,perm,2015,1990,p2,2300929.2433500024
