scenario_supply,region_gea,material,production,year,emission_factor,unit
NPi,EEU,steel,primary,2025,0.8695784485,kgco2e/kg
NPi,EEU,steel,primary,2030,0.858519885,kgco2e/kg
NPi,EEU,steel,primary,2040,0.814925974,kgco2e/kg
NPi,EEU,steel,primary,2050,0.790561412,kgco2e/kg
NPi,EEU,steel,primary,2060,0.769424213,kgco2e/kg
NPi,EEU,steel,primary,2070,0.759651179,kgco2e/kg
NPi,EEU,steel,primary,2080,0.754380234,kgco2e/kg
NPi,EEU,steel,primary,2090,0.748247746,kgco2e/kg
NPi,EEU,steel,primary,2100,0.743160103,kgco2e/kg
NPi,EEU,steel,secondary,2020,1.650324957,kgco2e/kg
NPi,EEU,steel,secondary,2025,1.6368501035,kgco2e/kg
NPi,EEU,steel,secondary,2030,1.62337525,kgco2e/kg
NPi,EEU,steel,secondary,2040,1.632440333,kgco2e/kg
NPi,EEU,steel,secondary,2050,1.603806884,kgco2e/kg
NPi,EEU,steel,secondary,2060,1.482715599,kgco2e/kg
NPi,EEU,steel,secondary,2070,1.428036783,kgco2e/kg
NPi,EEU,steel,secondary,2080,1.400802861,kgco2e/kg
NPi,EEU,steel,secondary,2090,1.366698915,kgco2e/kg
NPi,EEU,steel,secondary,2100,1.332372443,kgco2e/kg
NPi,EEU,wood,primary,2020,0.131523389,kgco2e/kg
NPi,EEU,wood,primary,2025,0.129721068,kgco2e/kg
NPi,EEU,wood,primary,2030,0.127918747,kgco2e/kg
NPi,EEU,wood,primary,2040,0.125486658,kgco2e/kg
NPi,EEU,wood,primary,2050,0.11884438,kgco2e/kg
NPi,EEU,wood,primary,2060,0.104256989,kgco2e/kg
NPi,EEU,wood,primary,2070,0.097023445,kgco2e/kg
NPi,EEU,wood,primary,2080,0.094039007,kgco2e/kg
NPi,EEU,wood,primary,2090,0.089948257,kgco2e/kg
NPi,EEU,wood,primary,2100,0.084017776,kgco2e/kg
NPi,FSU,aluminum,primary,2020,14.50751932,kgco2e/kg
NPi,FSU,aluminum,primary,2025,14.38359667,kgco2e/kg
NPi,FSU,aluminum,primary,2030,14.25967402,kgco2e/kg
NPi,FSU,aluminum,primary,2040,14.14318423,kgco2e/kg
NPi,FSU,aluminum,primary,2050,13.71281826,kgco2e/kg
NPi,FSU,aluminum,primary,2060,12.23809399,kgco2e/kg
NPi,FSU,aluminum,primary,2070,11.62624688,kgco2e/kg
NPi,FSU,aluminum,primary,2080,11.22037016,kgco2e/kg
NPi,FSU,aluminum,primary,2090,10.82068229,kgco2e/kg
NPi,FSU,aluminum,primary,2100,10.60503333,kgco2e/kg
NPi,FSU,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,FSU,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,FSU,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,FSU,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,FSU,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,FSU,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,FSU,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,FSU,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,FSU,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,FSU,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,FSU,brick,primary,2020,0.255354211,kgco2e/kg
NPi,FSU,brick,primary,2025,0.25439529,kgco2e/kg
NPi,FSU,brick,primary,2030,0.253436369,kgco2e/kg
NPi,FSU,brick,primary,2040,0.252067884,kgco2e/kg
NPi,FSU,brick,primary,2050,0.249216103,kgco2e/kg
NPi,FSU,brick,primary,2060,0.242895938,kgco2e/kg
NPi,FSU,brick,primary,2070,0.23987142,kgco2e/kg
NPi,FSU,brick,primary,2080,0.238642208,kgco2e/kg
NPi,FSU,brick,primary,2090,0.236807362,kgco2e/kg
NPi,FSU,brick,primary,2100,0.23425449,kgco2e/kg
NPi,FSU,concrete,primary,2020,0.82534951,kgco2e/kg
NPi,FSU,concrete,primary,2025,0.811688062,kgco2e/kg
NPi,FSU,concrete,primary,2030,0.798026614,kgco2e/kg
NPi,FSU,concrete,primary,2040,0.740798043,kgco2e/kg
NPi,FSU,concrete,primary,2050,0.71081858,kgco2e/kg
NPi,FSU,concrete,primary,2060,0.689925323,kgco2e/kg
NPi,FSU,concrete,primary,2070,0.680203461,kgco2e/kg
NPi,FSU,concrete,primary,2080,0.674536689,kgco2e/kg
NPi,FSU,concrete,primary,2090,0.668619516,kgco2e/kg
NPi,FSU,concrete,primary,2100,0.66433378,kgco2e/kg
NPi,FSU,copper,primary,2020,5.671664441,kgco2e/kg
NPi,FSU,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,FSU,copper,primary,2030,5.475735664,kgco2e/kg
NPi,FSU,copper,primary,2040,5.38231368,kgco2e/kg
NPi,FSU,copper,primary,2050,5.267540244,kgco2e/kg
NPi,FSU,copper,primary,2060,4.750599033,kgco2e/kg
NPi,FSU,copper,primary,2070,4.533265784,kgco2e/kg
NPi,FSU,copper,primary,2080,4.389493232,kgco2e/kg
NPi,FSU,copper,primary,2090,4.223916058,kgco2e/kg
NPi,FSU,copper,primary,2100,4.116363299,kgco2e/kg
NPi,FSU,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,FSU,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,FSU,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,FSU,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,FSU,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,FSU,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,FSU,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,FSU,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,FSU,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,FSU,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,FSU,glass,primary,2020,1.128042383,kgco2e/kg
NPi,FSU,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,FSU,glass,primary,2030,1.099197144,kgco2e/kg
NPi,FSU,glass,primary,2040,1.041731361,kgco2e/kg
NPi,FSU,glass,primary,2050,1.009979044,kgco2e/kg
NPi,FSU,glass,primary,2060,0.982933419,kgco2e/kg
NPi,FSU,glass,primary,2070,0.970526351,kgco2e/kg
NPi,FSU,glass,primary,2080,0.963779188,kgco2e/kg
NPi,FSU,glass,primary,2090,0.955943365,kgco2e/kg
NPi,FSU,glass,primary,2100,0.949564751,kgco2e/kg
NPi,FSU,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,FSU,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,FSU,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,FSU,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,FSU,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,FSU,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,FSU,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,FSU,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,FSU,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,FSU,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,FSU,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,FSU,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,FSU,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,FSU,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,FSU,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,FSU,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,FSU,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,FSU,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,FSU,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,FSU,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,FSU,steel,primary,2020,0.880637012,kgco2e/kg
NPi,FSU,steel,primary,2025,0.8695784485,kgco2e/kg
NPi,FSU,steel,primary,2030,0.858519885,kgco2e/kg
NPi,FSU,steel,primary,2040,0.814925974,kgco2e/kg
NPi,FSU,steel,primary,2050,0.790561412,kgco2e/kg
NPi,FSU,steel,primary,2060,0.769424213,kgco2e/kg
NPi,FSU,steel,primary,2070,0.759651179,kgco2e/kg
NPi,FSU,steel,primary,2080,0.754380234,kgco2e/kg
NPi,FSU,steel,primary,2090,0.748247746,kgco2e/kg
NPi,FSU,steel,primary,2100,0.743160103,kgco2e/kg
NPi,FSU,steel,secondary,2020,1.650324957,kgco2e/kg
NPi,FSU,steel,secondary,2025,1.6368501035,kgco2e/kg
NPi,FSU,steel,secondary,2030,1.62337525,kgco2e/kg
NPi,FSU,steel,secondary,2040,1.632440333,kgco2e/kg
NPi,FSU,steel,secondary,2050,1.603806884,kgco2e/kg
NPi,FSU,steel,secondary,2060,1.482715599,kgco2e/kg
NPi,FSU,steel,secondary,2070,1.428036783,kgco2e/kg
NPi,FSU,steel,secondary,2080,1.400802861,kgco2e/kg
NPi,FSU,steel,secondary,2090,1.366698915,kgco2e/kg
NPi,FSU,steel,secondary,2100,1.332372443,kgco2e/kg
NPi,FSU,wood,primary,2020,0.131523389,kgco2e/kg
NPi,FSU,wood,primary,2025,0.129721068,kgco2e/kg
NPi,FSU,wood,primary,2030,0.127918747,kgco2e/kg
NPi,FSU,wood,primary,2040,0.125486658,kgco2e/kg
NPi,FSU,wood,primary,2050,0.11884438,kgco2e/kg
NPi,FSU,wood,primary,2060,0.104256989,kgco2e/kg
NPi,FSU,wood,primary,2070,0.097023445,kgco2e/kg
NPi,FSU,wood,primary,2080,0.094039007,kgco2e/kg
NPi,FSU,wood,primary,2090,0.089948257,kgco2e/kg
NPi,FSU,wood,primary,2100,0.084017776,kgco2e/kg
NPi,LAC,aluminum,primary,2020,11.84496674,kgco2e/kg
NPi,LAC,aluminum,primary,2025,11.555349190000001,kgco2e/kg
NPi,LAC,aluminum,primary,2030,11.26573164,kgco2e/kg
NPi,LAC,aluminum,primary,2040,10.26785337,kgco2e/kg
NPi,LAC,aluminum,primary,2050,10.84085679,kgco2e/kg
NPi,LAC,aluminum,primary,2060,11.16023547,kgco2e/kg
NPi,LAC,aluminum,primary,2070,11.39433623,kgco2e/kg
NPi,LAC,aluminum,primary,2080,11.18985739,kgco2e/kg
NPi,LAC,aluminum,primary,2090,11.29532537,kgco2e/kg
NPi,LAC,aluminum,primary,2100,11.38862983,kgco2e/kg
NPi,LAC,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,LAC,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,LAC,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,LAC,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,LAC,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,LAC,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,LAC,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,LAC,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,LAC,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,LAC,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,LAC,brick,primary,2020,0.255354211,kgco2e/kg
NPi,LAC,brick,primary,2025,0.25439529,kgco2e/kg
NPi,LAC,brick,primary,2030,0.253436369,kgco2e/kg
NPi,LAC,brick,primary,2040,0.252067884,kgco2e/kg
NPi,LAC,brick,primary,2050,0.249216103,kgco2e/kg
NPi,LAC,brick,primary,2060,0.242895938,kgco2e/kg
NPi,LAC,brick,primary,2070,0.23987142,kgco2e/kg
NPi,LAC,brick,primary,2080,0.238642208,kgco2e/kg
NPi,LAC,brick,primary,2090,0.236807362,kgco2e/kg
NPi,LAC,brick,primary,2100,0.23425449,kgco2e/kg
NPi,LAC,concrete,primary,2020,0.604215343,kgco2e/kg
NPi,LAC,concrete,primary,2025,0.6011939645,kgco2e/kg
NPi,LAC,concrete,primary,2030,0.598172586,kgco2e/kg
NPi,LAC,concrete,primary,2040,0.118229297,kgco2e/kg
NPi,LAC,concrete,primary,2050,0.572966942,kgco2e/kg
NPi,LAC,concrete,primary,2060,0.55935395,kgco2e/kg
NPi,LAC,concrete,primary,2070,0.548713603,kgco2e/kg
NPi,LAC,concrete,primary,2080,0.113279436,kgco2e/kg
NPi,LAC,concrete,primary,2090,0.531885347,kgco2e/kg
NPi,LAC,concrete,primary,2100,0.111978655,kgco2e/kg
NPi,LAC,copper,primary,2020,5.671664441,kgco2e/kg
NPi,LAC,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,LAC,copper,primary,2030,5.475735664,kgco2e/kg
NPi,LAC,copper,primary,2040,5.38231368,kgco2e/kg
NPi,LAC,copper,primary,2050,5.267540244,kgco2e/kg
NPi,LAC,copper,primary,2060,4.750599033,kgco2e/kg
NPi,LAC,copper,primary,2070,4.533265784,kgco2e/kg
NPi,LAC,copper,primary,2080,4.389493232,kgco2e/kg
NPi,LAC,copper,primary,2090,4.223916058,kgco2e/kg
NPi,LAC,copper,primary,2100,4.116363299,kgco2e/kg
NPi,LAC,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,LAC,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,LAC,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,LAC,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,LAC,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,LAC,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,LAC,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,LAC,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,LAC,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,LAC,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,LAC,glass,primary,2020,1.128042383,kgco2e/kg
NPi,LAC,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,LAC,glass,primary,2030,1.099197144,kgco2e/kg
NPi,LAC,glass,primary,2040,1.041731361,kgco2e/kg
NPi,LAC,glass,primary,2050,1.009979044,kgco2e/kg
NPi,LAC,glass,primary,2060,0.982933419,kgco2e/kg
NPi,LAC,glass,primary,2070,0.970526351,kgco2e/kg
NPi,LAC,glass,primary,2080,0.963779188,kgco2e/kg
NPi,LAC,glass,primary,2090,0.955943365,kgco2e/kg
NPi,LAC,glass,primary,2100,0.949564751,kgco2e/kg
NPi,LAC,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,LAC,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,LAC,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,LAC,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,LAC,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,LAC,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,LAC,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,LAC,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,LAC,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,LAC,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,LAC,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,LAC,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,LAC,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,LAC,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,LAC,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,LAC,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,LAC,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,LAC,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,LAC,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,LAC,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,LAC,steel,primary,2020,1.86375033,kgco2e/kg
NPi,LAC,steel,primary,2025,1.817231641,kgco2e/kg
NPi,LAC,steel,primary,2030,1.770712952,kgco2e/kg
NPi,LAC,steel,primary,2040,1.638297802,kgco2e/kg
NPi,LAC,steel,primary,2050,1.627672869,kgco2e/kg
NPi,LAC,steel,primary,2060,1.581609329,kgco2e/kg
NPi,LAC,steel,primary,2070,1.550943419,kgco2e/kg
NPi,LAC,steel,primary,2080,1.504327395,kgco2e/kg
NPi,LAC,steel,primary,2090,1.499835189,kgco2e/kg
NPi,LAC,steel,primary,2100,1.47596377,kgco2e/kg
NPi,LAC,steel,secondary,2020,1.200055937,kgco2e/kg
NPi,LAC,steel,secondary,2025,1.172936032,kgco2e/kg
NPi,LAC,steel,secondary,2030,1.145816127,kgco2e/kg
NPi,LAC,steel,secondary,2040,1.104062674,kgco2e/kg
NPi,LAC,steel,secondary,2050,1.09346731,kgco2e/kg
NPi,LAC,steel,secondary,2060,1.061910993,kgco2e/kg
NPi,LAC,steel,secondary,2070,1.039263818,kgco2e/kg
NPi,LAC,steel,secondary,2080,1.026468417,kgco2e/kg
NPi,LAC,steel,secondary,2090,1.007473425,kgco2e/kg
NPi,LAC,steel,secondary,2100,0.990578728,kgco2e/kg
NPi,LAC,wood,primary,2020,0.131523389,kgco2e/kg
NPi,LAC,wood,primary,2025,0.129721068,kgco2e/kg
NPi,LAC,wood,primary,2030,0.127918747,kgco2e/kg
NPi,LAC,wood,primary,2040,0.125486658,kgco2e/kg
NPi,LAC,wood,primary,2050,0.11884438,kgco2e/kg
NPi,LAC,wood,primary,2060,0.104256989,kgco2e/kg
NPi,LAC,wood,primary,2070,0.097023445,kgco2e/kg
NPi,LAC,wood,primary,2080,0.094039007,kgco2e/kg
NPi,LAC,wood,primary,2090,0.089948257,kgco2e/kg
NPi,LAC,wood,primary,2100,0.084017776,kgco2e/kg
NPi,MEA,aluminum,primary,2020,14.50751932,kgco2e/kg
NPi,MEA,aluminum,primary,2025,14.38359667,kgco2e/kg
NPi,MEA,aluminum,primary,2030,14.25967402,kgco2e/kg
NPi,MEA,aluminum,primary,2040,14.14318423,kgco2e/kg
NPi,MEA,aluminum,primary,2050,13.71281826,kgco2e/kg
NPi,MEA,aluminum,primary,2060,12.23809399,kgco2e/kg
NPi,MEA,aluminum,primary,2070,11.62624688,kgco2e/kg
NPi,MEA,aluminum,primary,2080,11.22037016,kgco2e/kg
NPi,MEA,aluminum,primary,2090,10.82068229,kgco2e/kg
NPi,MEA,aluminum,primary,2100,10.60503333,kgco2e/kg
NPi,MEA,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,MEA,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,MEA,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,MEA,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,MEA,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,MEA,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,MEA,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,MEA,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,MEA,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,MEA,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,MEA,brick,primary,2020,0.255354211,kgco2e/kg
NPi,MEA,brick,primary,2025,0.25439529,kgco2e/kg
NPi,MEA,brick,primary,2030,0.253436369,kgco2e/kg
NPi,MEA,brick,primary,2040,0.252067884,kgco2e/kg
NPi,MEA,brick,primary,2050,0.249216103,kgco2e/kg
NPi,MEA,brick,primary,2060,0.242895938,kgco2e/kg
NPi,MEA,brick,primary,2070,0.23987142,kgco2e/kg
NPi,MEA,brick,primary,2080,0.238642208,kgco2e/kg
NPi,MEA,brick,primary,2090,0.236807362,kgco2e/kg
NPi,MEA,brick,primary,2100,0.23425449,kgco2e/kg
NPi,MEA,concrete,primary,2020,0.82534951,kgco2e/kg
NPi,MEA,concrete,primary,2025,0.811688062,kgco2e/kg
NPi,MEA,concrete,primary,2030,0.798026614,kgco2e/kg
NPi,MEA,concrete,primary,2040,0.740798043,kgco2e/kg
NPi,MEA,concrete,primary,2050,0.71081858,kgco2e/kg
NPi,MEA,concrete,primary,2060,0.689925323,kgco2e/kg
NPi,MEA,concrete,primary,2070,0.680203461,kgco2e/kg
NPi,MEA,concrete,primary,2080,0.674536689,kgco2e/kg
NPi,MEA,concrete,primary,2090,0.668619516,kgco2e/kg
NPi,MEA,concrete,primary,2100,0.66433378,kgco2e/kg
NPi,MEA,copper,primary,2020,5.671664441,kgco2e/kg
NPi,MEA,copper,primary,2025,5.5737000525,kgco2e/kg
NPi,MEA,copper,primary,2030,5.475735664,kgco2e/kg
NPi,MEA,copper,primary,2040,5.38231368,kgco2e/kg
NPi,MEA,copper,primary,2050,5.267540244,kgco2e/kg
NPi,MEA,copper,primary,2060,4.750599033,kgco2e/kg
NPi,MEA,copper,primary,2070,4.533265784,kgco2e/kg
NPi,MEA,copper,primary,2080,4.389493232,kgco2e/kg
NPi,MEA,copper,primary,2090,4.223916058,kgco2e/kg
NPi,MEA,copper,primary,2100,4.116363299,kgco2e/kg
NPi,MEA,copper,secondary,2020,1.650324957,kgco2e/kg
NPi,MEA,copper,secondary,2025,1.6368501035,kgco2e/kg
NPi,MEA,copper,secondary,2030,1.62337525,kgco2e/kg
NPi,MEA,copper,secondary,2040,1.632440333,kgco2e/kg
NPi,MEA,copper,secondary,2050,1.603806884,kgco2e/kg
NPi,MEA,copper,secondary,2060,1.482715599,kgco2e/kg
NPi,MEA,copper,secondary,2070,1.428036783,kgco2e/kg
NPi,MEA,copper,secondary,2080,1.400802861,kgco2e/kg
NPi,MEA,copper,secondary,2090,1.366698915,kgco2e/kg
NPi,MEA,copper,secondary,2100,1.332372443,kgco2e/kg
NPi,MEA,glass,primary,2020,1.128042383,kgco2e/kg
NPi,MEA,glass,primary,2025,1.1136197635,kgco2e/kg
NPi,MEA,glass,primary,2030,1.099197144,kgco2e/kg
NPi,MEA,glass,primary,2040,1.041731361,kgco2e/kg
NPi,MEA,glass,primary,2050,1.009979044,kgco2e/kg
NPi,MEA,glass,primary,2060,0.982933419,kgco2e/kg
NPi,MEA,glass,primary,2070,0.970526351,kgco2e/kg
NPi,MEA,glass,primary,2080,0.963779188,kgco2e/kg
NPi,MEA,glass,primary,2090,0.955943365,kgco2e/kg
NPi,MEA,glass,primary,2100,0.949564751,kgco2e/kg
NPi,MEA,mortar,primary,2020,0.219366782,kgco2e/kg
NPi,MEA,mortar,primary,2025,0.21786172450000002,kgco2e/kg
NPi,MEA,mortar,primary,2030,0.216356667,kgco2e/kg
NPi,MEA,mortar,primary,2040,0.213760047,kgco2e/kg
NPi,MEA,mortar,primary,2050,0.210694837,kgco2e/kg
NPi,MEA,mortar,primary,2060,0.204638321,kgco2e/kg
NPi,MEA,mortar,primary,2070,0.201597547,kgco2e/kg
NPi,MEA,mortar,primary,2080,0.200170427,kgco2e/kg
NPi,MEA,mortar,primary,2090,0.198248596,kgco2e/kg
NPi,MEA,mortar,primary,2100,0.196304554,kgco2e/kg
NPi,MEA,plaster,primary,2020,0.907684029,kgco2e/kg
NPi,MEA,plaster,primary,2025,0.896430422,kgco2e/kg
NPi,MEA,plaster,primary,2030,0.885176815,kgco2e/kg
NPi,MEA,plaster,primary,2040,0.841361851,kgco2e/kg
NPi,MEA,plaster,primary,2050,0.81668767,kgco2e/kg
NPi,MEA,plaster,primary,2060,0.794590193,kgco2e/kg
NPi,MEA,plaster,primary,2070,0.784393741,kgco2e/kg
NPi,MEA,plaster,primary,2080,0.778910405,kgco2e/kg
NPi,MEA,plaster,primary,2090,0.772450747,kgco2e/kg
NPi,MEA,plaster,primary,2100,0.767100043,kgco2e/kg
NPi,MEA,steel,primary,2020,0.880637012,kgco2e/kg
NPi,MEA,steel,primary,2025,0.8695784485,kgco2e/kg
NPi,MEA,steel,primary,2030,0.858519885,kgco2e/kg
NPi,MEA,steel,primary,2040,0.814925974,kgco2e/kg
NPi,MEA,steel,primary,2050,0.790561412,kgco2e/kg
NPi,MEA,steel,primary,2060,0.769424213,kgco2e/kg
NPi,MEA,steel,primary,2070,0.759651179,kgco2e/kg
NPi,MEA,steel,primary,2080,0.754380234,kgco2e/kg
NPi,MEA,steel,primary,2090,0.748247746,kgco2e/kg
NPi,MEA,steel,primary,2100,0.743160103,kgco2e/kg
NPi,MEA,steel,secondary,2020,1.650324957,kgco2e/kg
NPi,MEA,steel,secondary,2025,1.6368501035,kgco2e/kg
NPi,MEA,steel,secondary,2030,1.62337525,kgco2e/kg
NPi,MEA,steel,secondary,2040,1.632440333,kgco2e/kg
NPi,MEA,steel,secondary,2050,1.603806884,kgco2e/kg
NPi,MEA,steel,secondary,2060,1.482715599,kgco2e/kg
NPi,MEA,steel,secondary,2070,1.428036783,kgco2e/kg
NPi,MEA,steel,secondary,2080,1.400802861,kgco2e/kg
NPi,MEA,steel,secondary,2090,1.366698915,kgco2e/kg
NPi,MEA,steel,secondary,2100,1.332372443,kgco2e/kg
NPi,MEA,wood,primary,2020,0.131523389,kgco2e/kg
NPi,MEA,wood,primary,2025,0.129721068,kgco2e/kg
NPi,MEA,wood,primary,2030,0.127918747,kgco2e/kg
NPi,MEA,wood,primary,2040,0.125486658,kgco2e/kg
NPi,MEA,wood,primary,2050,0.11884438,kgco2e/kg
NPi,MEA,wood,primary,2060,0.104256989,kgco2e/kg
NPi,MEA,wood,primary,2070,0.097023445,kgco2e/kg
NPi,MEA,wood,primary,2080,0.094039007,kgco2e/kg
NPi,MEA,wood,primary,2090,0.089948257,kgco2e/kg
NPi,MEA,wood,primary,2100,0.084017776,kgco2e/kg
NPi,NAM,aluminum,primary,2020,14.50751932,kgco2e/kg
NPi,NAM,aluminum,primary,2025,14.38359667,kgco2e/kg
NPi,NAM,aluminum,primary,2030,14.25967402,kgco2e/kg
NPi,NAM,aluminum,primary,2040,14.14318423,kgco2e/kg
NPi,NAM,aluminum,primary,2050,13.71281826,kgco2e/kg
NPi,NAM,aluminum,primary,2060,12.23809399,kgco2e/kg
NPi,NAM,aluminum,primary,2070,11.62624688,kgco2e/kg
NPi,NAM,aluminum,primary,2080,11.22037016,kgco2e/kg
NPi,NAM,aluminum,primary,2090,10.82068229,kgco2e/kg
NPi,NAM,aluminum,primary,2100,10.60503333,kgco2e/kg
NPi,NAM,aluminum,secondary,2020,0.922967288,kgco2e/kg
NPi,NAM,aluminum,secondary,2025,0.911334575,kgco2e/kg
NPi,NAM,aluminum,secondary,2030,0.899701862,kgco2e/kg
NPi,NAM,aluminum,secondary,2040,0.898901233,kgco2e/kg
NPi,NAM,aluminum,secondary,2050,0.896266181,kgco2e/kg
NPi,NAM,aluminum,secondary,2060,0.842212725,kgco2e/kg
NPi,NAM,aluminum,secondary,2070,0.819184438,kgco2e/kg
NPi,NAM,aluminum,secondary,2080,0.807882265,kgco2e/kg
NPi,NAM,aluminum,secondary,2090,0.785187181,kgco2e/kg
NPi,NAM,aluminum,secondary,2100,0.768997987,kgco2e/kg
NPi,NAM,brick,primary,2020,0.255354211,kgco2e/kg
NPi,NAM,brick,primary,2025,0.25439529,kgco2e/kg
NPi,NAM,brick,primary,2030,0.253436369,kgco2e/kg
NPi,NAM,brick,primary,2040,0.252067884,kgco2e/kg
NPi,NAM,brick,primary,2050,0.249216103,kgco2e/kg
NPi,NAM,brick,primary,2060,0.242895938,kgco2e/kg
NPi,NAM,brick,primary,2070,0.23987142,kgco2e/kg
NPi,NAM,brick,primary,2080,0.238642208,kgco2e/kg
NPi,NAM,brick,primary,2090,0.236807362,kgco2e/kg
NPi,NAM,brick,primary,2100,0.23425449,kgco2e/kg
NPi,NAM,concrete,primary,2020,0.82534951,kgco2e/kg
NPi,NAM,concrete,primary,2025,0.811688062,kgco2e/kg
NPi,NAM,concrete,primary,2030,0.798026614,kgco2e/kg
NPi,NAM,concrete,primary,2040,0.740798043,kgco2e/kg
NPi,NAM,concrete,primary,2050,0.71081858,kgco2e/kg
