"","type","MESSAGE_R12","year","scenario","emission_factor","unit"
"851","primary_glass","EEU",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"852","primary_glass","EEU",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"853","primary_glass","EEU",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"854","primary_glass","EEU",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"855","primary_glass","EEU",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"856","primary_glass","EEU",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"857","primary_glass","EEU",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"858","primary_glass","EEU",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"859","primary_glass","EEU",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"860","primary_glass","EEU",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"861","primary_glass","EEU",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"862","primary_glass","EEU",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"863","primary_glass","EEU",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"864","primary_glass","EEU",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"865","primary_glass","EEU",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"866","primary_glass","EEU",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"867","primary_glass","EEU",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"868","primary_glass","FSU",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"869","primary_glass","FSU",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"870","primary_glass","FSU",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"871","primary_glass","FSU",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"872","primary_glass","FSU",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"873","primary_glass","FSU",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"874","primary_glass","FSU",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"875","primary_glass","FSU",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"876","primary_glass","FSU",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"877","primary_glass","FSU",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"878","primary_glass","FSU",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"879","primary_glass","FSU",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"880","primary_glass","FSU",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"881","primary_glass","FSU",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"882","primary_glass","FSU",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"883","primary_glass","FSU",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"884","primary_glass","FSU",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"885","primary_glass","LAM",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"886","primary_glass","LAM",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"887","primary_glass","LAM",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"888","primary_glass","LAM",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"889","primary_glass","LAM",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"890","primary_glass","LAM",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"891","primary_glass","LAM",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"892","primary_glass","LAM",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"893","primary_glass","LAM",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"894","primary_glass","LAM",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"895","primary_glass","LAM",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"896","primary_glass","LAM",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"897","primary_glass","LAM",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"898","primary_glass","LAM",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"899","primary_glass","LAM",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"900","primary_glass","LAM",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"901","primary_glass","LAM",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"902","primary_glass","MEA",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"903","primary_glass","MEA",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"904","primary_glass","MEA",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"905","primary_glass","MEA",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"906","primary_glass","MEA",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"907","primary_glass","MEA",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"908","primary_glass","MEA",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"909","primary_glass","MEA",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"910","primary_glass","MEA",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"911","primary_glass","MEA",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"912","primary_glass","MEA",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"913","primary_glass","MEA",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"914","primary_glass","MEA",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"915","primary_glass","MEA",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"916","primary_glass","MEA",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"917","primary_glass","MEA",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"918","primary_glass","MEA",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"919","primary_glass","NAM",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"920","primary_glass","NAM",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"921","primary_glass","NAM",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"922","primary_glass","NAM",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"923","primary_glass","NAM",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"924","primary_glass","NAM",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"925","primary_glass","NAM",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"926","primary_glass","NAM",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"927","primary_glass","NAM",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"928","primary_glass","NAM",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"929","primary_glass","NAM",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"930","primary_glass","NAM",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"931","primary_glass","NAM",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"932","primary_glass","NAM",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"933","primary_glass","NAM",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"934","primary_glass","NAM",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"935","primary_glass","NAM",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"936","primary_glass","PAO",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"937","primary_glass","PAO",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"938","primary_glass","PAO",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"939","primary_glass","PAO",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"940","primary_glass","PAO",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"941","primary_glass","PAO",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"942","primary_glass","PAO",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"943","primary_glass","PAO",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"944","primary_glass","PAO",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"945","primary_glass","PAO",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"946","primary_glass","PAO",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"947","primary_glass","PAO",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"948","primary_glass","PAO",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"949","primary_glass","PAO",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"950","primary_glass","PAO",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"951","primary_glass","PAO",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"952","primary_glass","PAO",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"953","primary_glass","PAS",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"954","primary_glass","PAS",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"955","primary_glass","PAS",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"956","primary_glass","PAS",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"957","primary_glass","PAS",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"958","primary_glass","PAS",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"959","primary_glass","PAS",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"960","primary_glass","PAS",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"961","primary_glass","PAS",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"962","primary_glass","PAS",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"963","primary_glass","PAS",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"964","primary_glass","PAS",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"965","primary_glass","PAS",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"966","primary_glass","PAS",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"967","primary_glass","PAS",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"968","primary_glass","PAS",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"969","primary_glass","PAS",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"970","primary_glass","RCPA",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"971","primary_glass","RCPA",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"972","primary_glass","RCPA",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"973","primary_glass","RCPA",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"974","primary_glass","RCPA",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"975","primary_glass","RCPA",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"976","primary_glass","RCPA",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"977","primary_glass","RCPA",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"978","primary_glass","RCPA",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"979","primary_glass","RCPA",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"980","primary_glass","RCPA",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"981","primary_glass","RCPA",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"982","primary_glass","RCPA",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"983","primary_glass","RCPA",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"984","primary_glass","RCPA",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"985","primary_glass","RCPA",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"986","primary_glass","RCPA",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"987","primary_glass","SAS",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"988","primary_glass","SAS",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"989","primary_glass","SAS",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"990","primary_glass","SAS",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"991","primary_glass","SAS",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"992","primary_glass","SAS",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"993","primary_glass","SAS",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"994","primary_glass","SAS",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"995","primary_glass","SAS",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"996","primary_glass","SAS",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"997","primary_glass","SAS",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"998","primary_glass","SAS",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"999","primary_glass","SAS",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"1000","primary_glass","SAS",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"1001","primary_glass","SAS",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"1002","primary_glass","SAS",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"1003","primary_glass","SAS",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"1004","primary_glass","WEU",2020,"image_ssp2_base",1.12804238296091,"kgco2e/kg"
"1005","primary_glass","WEU",2030,"image_ssp2_base",1.0991971437951,"kgco2e/kg"
"1006","primary_glass","WEU",2030,"image_ssp2_rcp19",0.895308392202015,"kgco2e/kg"
"1007","primary_glass","WEU",2040,"image_ssp2_base",1.04173136056578,"kgco2e/kg"
"1008","primary_glass","WEU",2040,"image_ssp2_rcp19",0.795093691143157,"kgco2e/kg"
"1009","primary_glass","WEU",2050,"image_ssp2_base",1.00997904439863,"kgco2e/kg"
"1010","primary_glass","WEU",2050,"image_ssp2_rcp19",0.747515566491712,"kgco2e/kg"
"1011","primary_glass","WEU",2060,"image_ssp2_base",0.982933418822496,"kgco2e/kg"
"1012","primary_glass","WEU",2060,"image_ssp2_rcp19",0.721132650412135,"kgco2e/kg"
"1013","primary_glass","WEU",2070,"image_ssp2_base",0.970526350755339,"kgco2e/kg"
"1014","primary_glass","WEU",2070,"image_ssp2_rcp19",0.728788001669464,"kgco2e/kg"
"1015","primary_glass","WEU",2080,"image_ssp2_base",0.963779188400643,"kgco2e/kg"
"1016","primary_glass","WEU",2080,"image_ssp2_rcp19",0.755912337826981,"kgco2e/kg"
"1017","primary_glass","WEU",2090,"image_ssp2_base",0.955943364650483,"kgco2e/kg"
"1018","primary_glass","WEU",2090,"image_ssp2_rcp19",0.770691698127639,"kgco2e/kg"
"1019","primary_glass","WEU",2100,"image_ssp2_base",0.949564751334641,"kgco2e/kg"
"1020","primary_glass","WEU",2100,"image_ssp2_rcp19",0.773585956638413,"kgco2e/kg"
"1021","primary_mortar","AFR",2020,"image_ssp2_base",0.219366781733747,"kgco2e/kg"
"1022","primary_mortar","AFR",2030,"image_ssp2_base",0.216356666815275,"kgco2e/kg"
"1023","primary_mortar","AFR",2030,"image_ssp2_rcp19",0.179017920428399,"kgco2e/kg"
"1024","primary_mortar","AFR",2040,"image_ssp2_base",0.213760047127738,"kgco2e/kg"
"1025","primary_mortar","AFR",2040,"image_ssp2_rcp19",0.117691313978977,"kgco2e/kg"
"1026","primary_mortar","AFR",2050,"image_ssp2_base",0.210694837059892,"kgco2e/kg"
"1027","primary_mortar","AFR",2050,"image_ssp2_rcp19",0.0842044590503232,"kgco2e/kg"
"1028","primary_mortar","AFR",2060,"image_ssp2_base",0.204638321144783,"kgco2e/kg"
"1029","primary_mortar","AFR",2060,"image_ssp2_rcp19",0.0363869042806226,"kgco2e/kg"
"1030","primary_mortar","AFR",2070,"image_ssp2_base",0.201597547225779,"kgco2e/kg"
"1031","primary_mortar","AFR",2070,"image_ssp2_rcp19",0.03524951454984,"kgco2e/kg"
"1032","primary_mortar","AFR",2080,"image_ssp2_base",0.200170427421674,"kgco2e/kg"
"1033","primary_mortar","AFR",2080,"image_ssp2_rcp19",0.0347920422892959,"kgco2e/kg"
"1034","primary_mortar","AFR",2090,"image_ssp2_base",0.198248595633224,"kgco2e/kg"
"1035","primary_mortar","AFR",2090,"image_ssp2_rcp19",0.034473231757429,"kgco2e/kg"
"1036","primary_mortar","AFR",2100,"image_ssp2_base",0.196304553839926,"kgco2e/kg"
"1037","primary_mortar","AFR",2100,"image_ssp2_rcp19",0.0344621626884628,"kgco2e/kg"
"1038","primary_mortar","CHN",2020,"image_ssp2_base",0.219366781733747,"kgco2e/kg"
"1039","primary_mortar","CHN",2030,"image_ssp2_base",0.216356666815275,"kgco2e/kg"
"1040","primary_mortar","CHN",2030,"image_ssp2_rcp19",0.179017920428399,"kgco2e/kg"
"1041","primary_mortar","CHN",2040,"image_ssp2_base",0.213760047127738,"kgco2e/kg"
"1042","primary_mortar","CHN",2040,"image_ssp2_rcp19",0.117691313978977,"kgco2e/kg"
"1043","primary_mortar","CHN",2050,"image_ssp2_base",0.210694837059892,"kgco2e/kg"
"1044","primary_mortar","CHN",2050,"image_ssp2_rcp19",0.0842044590503232,"kgco2e/kg"
"1045","primary_mortar","CHN",2060,"image_ssp2_base",0.204638321144783,"kgco2e/kg"
"1046","primary_mortar","CHN",2060,"image_ssp2_rcp19",0.0363869042806226,"kgco2e/kg"
"1047","primary_mortar","CHN",2070,"image_ssp2_base",0.201597547225779,"kgco2e/kg"
"1048","primary_mortar","CHN",2070,"image_ssp2_rcp19",0.03524951454984,"kgco2e/kg"
"1049","primary_mortar","CHN",2080,"image_ssp2_base",0.200170427421674,"kgco2e/kg"
"1050","primary_mortar","CHN",2080,"image_ssp2_rcp19",0.0347920422892959,"kgco2e/kg"
"1051","primary_mortar","CHN",2090,"image_ssp2_base",0.198248595633224,"kgco2e/kg"
"1052","primary_mortar","CHN",2090,"image_ssp2_rcp19",0.034473231757429,"kgco2e/kg"
"1053","primary_mortar","CHN",2100,"image_ssp2_base",0.196304553839926,"kgco2e/kg"
"1054","primary_mortar","CHN",2100,"image_ssp2_rcp19",0.0344621626884628,"kgco2e/kg"
"1055","primary_mortar","EEU",2020,"image_ssp2_base",0.219366781733747,"kgco2e/kg"
"1056","primary_mortar","EEU",2030,"image_ssp2_base",0.216356666815275,"kgco2e/kg"
"1057","primary_mortar","EEU",2030,"image_ssp2_rcp19",0.179017920428399,"kgco2e/kg"
"1058","primary_mortar","EEU",2040,"image_ssp2_base",0.213760047127738,"kgco2e/kg"
"1059","primary_mortar","EEU",2040,"image_ssp2_rcp19",0.117691313978977,"kgco2e/kg"
"1060","primary_mortar","EEU",2050,"image_ssp2_base",0.210694837059892,"kgco2e/kg"
"1061","primary_mortar","EEU",2050,"image_ssp2_rcp19",0.0842044590503232,"kgco2e/kg"
"1062","primary_mortar","EEU",2060,"image_ssp2_base",0.204638321144783,"kgco2e/kg"
"1063","primary_mortar","EEU",2060,"image_ssp2_rcp19",0.0363869042806226,"kgco2e/kg"
"1064","primary_mortar","EEU",2070,"image_ssp2_base",0.201597547225779,"kgco2e/kg"
"1065","primary_mortar","EEU",2070,"image_ssp2_rcp19",0.03524951454984,"kgco2e/kg"
"1066","primary_mortar","EEU",2080,"image_ssp2_base",0.200170427421674,"kgco2e/kg"
"1067","primary_mortar","EEU",2080,"image_ssp2_rcp19",0.0347920422892959,"kgco2e/kg"
"1068","primary_mortar","EEU",2090,"image_ssp2_base",0.198248595633224,"kgco2e/kg"
"1069","primary_mortar","EEU",2090,"image_ssp2_rcp19",0.034473231757429,"kgco2e/kg"
"1070","primary_mortar","EEU",2100,"image_ssp2_base",0.196304553839926,"kgco2e/kg"
"1071","primary_mortar","EEU",2100,"image_ssp2_rcp19",0.0344621626884628,"kgco2e/kg"
"1072","primary_mortar","FSU",2020,"image_ssp2_base",0.219366781733747,"kgco2e/kg"
"1073","primary_mortar","FSU",2030,"image_ssp2_base",0.216356666815275,"kgco2e/kg"
"1074","primary_mortar","FSU",2030,"image_ssp2_rcp19",0.179017920428399,"kgco2e/kg"
"1075","primary_mortar","FSU",2040,"image_ssp2_base",0.213760047127738,"kgco2e/kg"
"1076","primary_mortar","FSU",2040,"image_ssp2_rcp19",0.117691313978977,"kgco2e/kg"
"1077","primary_mortar","FSU",2050,"image_ssp2_base",0.210694837059892,"kgco2e/kg"
"1078","primary_mortar","FSU",2050,"image_ssp2_rcp19",0.0842044590503232,"kgco2e/kg"
"1079","primary_mortar","FSU",2060,"image_ssp2_base",0.204638321144783,"kgco2e/kg"
"1080","primary_mortar","FSU",2060,"image_ssp2_rcp19",0.0363869042806226,"kgco2e/kg"
"1081","primary_mortar","FSU",2070,"image_ssp2_base",0.201597547225779,"kgco2e/kg"
"1082","primary_mortar","FSU",2070,"image_ssp2_rcp19",0.03524951454984,"kgco2e/kg"
"1083","primary_mortar","FSU",2080,"image_ssp2_base",0.200170427421674,"kgco2e/kg"
"1084","primary_mortar","FSU",2080,"image_ssp2_rcp19",0.0347920422892959,"kgco2e/kg"
"1085","primary_mortar","FSU",2090,"image_ssp2_base",0.198248595633224,"kgco2e/kg"
"1086","primary_mortar","FSU",2090,"image_ssp2_rcp19",0.034473231757429,"kgco2e/kg"
"1087","primary_mortar","FSU",2100,"image_ssp2_base",0.196304553839926,"kgco2e/kg"
"1088","primary_mortar","FSU",2100,"image_ssp2_rcp19",0.0344621626884628,"kgco2e/kg"
"1089","primary_mortar","LAM",2020,"image_ssp2_base",0.219366781733747,"kgco2e/kg"
"1090","primary_mortar","LAM",2030,"image_ssp2_base",0.216356666815275,"kgco2e/kg"
"1091","primary_mortar","LAM",2030,"image_ssp2_rcp19",0.179017920428399,"kgco2e/kg"
"1092","primary_mortar","LAM",2040,"image_ssp2_base",0.213760047127738,"kgco2e/kg"
"1093","primary_mortar","LAM",2040,"image_ssp2_rcp19",0.117691313978977,"kgco2e/kg"
"1094","primary_mortar","LAM",2050,"image_ssp2_base",0.210694837059892,"kgco2e/kg"
"1095","primary_mortar","LAM",2050,"image_ssp2_rcp19",0.0842044590503232,"kgco2e/kg"
"1096","primary_mortar","LAM",2060,"image_ssp2_base",0.204638321144783,"kgco2e/kg"
"1097","primary_mortar","LAM",2060,"image_ssp2_rcp19",0.0363869042806226,"kgco2e/kg"
"1098","primary_mortar","LAM",2070,"image_ssp2_base",0.201597547225779,"kgco2e/kg"
"1099","primary_mortar","LAM",2070,"image_ssp2_rcp19",0.03524951454984,"kgco2e/kg"
"1100","primary_mortar","LAM",2080,"image_ssp2_base",0.200170427421674,"kgco2e/kg"
"1101","primary_mortar","LAM",2080,"image_ssp2_rcp19",0.0347920422892959,"kgco2e/kg"
